Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
KLM,Bristol,2024-04-19T14:30:00+00:00,2024-04-19T14:41:00+00:00,Norwich International Airport,2024-04-19T15:15:00+00:00,2024-04-19T15:24:00+00:00
Alitalia,Bristol,2024-04-19T06:20:00+00:00,2024-04-19T06:25:00+00:00,Schiphol,2024-04-19T08:45:00+00:00,2024-04-19T08:22:00+00:00
Alitalia,Bristol,2024-04-19T13:45:00+00:00,2024-04-19T15:01:00+00:00,Schiphol,2024-04-19T16:05:00+00:00,2024-04-19T16:59:00+00:00
Delta Air Lines,Bristol,2024-04-19T06:20:00+00:00,2024-04-19T06:25:00+00:00,Schiphol,2024-04-19T08:45:00+00:00,2024-04-19T08:22:00+00:00
Delta Air Lines,Bristol,2024-04-19T09:20:00+00:00,2024-04-19T10:33:00+00:00,Schiphol,2024-04-19T11:35:00+00:00,
Etihad Airways,Bristol,2024-04-19T17:30:00+00:00,2024-04-19T18:11:00+00:00,Schiphol,2024-04-19T19:45:00+00:00,2024-04-19T20:21:00+00:00
KLM,Bristol,2024-04-19T06:20:00+00:00,2024-04-19T06:25:00+00:00,Schiphol,2024-04-19T08:45:00+00:00,2024-04-19T08:22:00+00:00
KLM,Bristol,2024-04-19T09:20:00+00:00,2024-04-19T10:33:00+00:00,Schiphol,2024-04-19T11:35:00+00:00,
KLM,Bristol,2024-04-19T13:45:00+00:00,2024-04-19T15:01:00+00:00,Schiphol,2024-04-19T16:05:00+00:00,2024-04-19T16:59:00+00:00
Kenya Airways,Bristol,2024-04-19T06:20:00+00:00,2024-04-19T06:25:00+00:00,Schiphol,2024-04-19T08:45:00+00:00,2024-04-19T08:22:00+00:00
Kenya Airways,Bristol,2024-04-19T09:20:00+00:00,2024-04-19T10:33:00+00:00,Schiphol,2024-04-19T11:35:00+00:00,
Kenya Airways,Bristol,2024-04-19T13:45:00+00:00,2024-04-19T15:01:00+00:00,Schiphol,2024-04-19T16:05:00+00:00,2024-04-19T16:59:00+00:00
easyJet,Bristol,2024-04-19T07:20:00+00:00,2024-04-19T07:58:00+00:00,Schiphol,2024-04-19T09:40:00+00:00,2024-04-19T10:02:00+00:00
easyJet,Bristol,2024-04-19T15:55:00+00:00,2024-04-19T16:10:00+00:00,Schiphol,2024-04-19T18:15:00+00:00,2024-04-19T18:11:00+00:00
Virgin Atlantic,Bristol,2024-04-19T13:45:00+00:00,,Schiphol,2024-04-19T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-19T06:20:00+00:00,2024-04-19T06:25:00+00:00,Schiphol,2024-04-19T08:45:00+00:00,2024-04-19T08:22:00+00:00
Virgin Atlantic,Bristol,2024-04-19T09:20:00+00:00,2024-04-19T10:33:00+00:00,Schiphol,2024-04-19T11:35:00+00:00,
Virgin Atlantic,Bristol,2024-04-19T13:45:00+00:00,2024-04-19T15:01:00+00:00,Schiphol,2024-04-19T16:05:00+00:00,2024-04-19T16:59:00+00:00
Virgin Atlantic,Bristol,2024-04-19T17:30:00+00:00,2024-04-19T18:11:00+00:00,Schiphol,2024-04-19T19:45:00+00:00,2024-04-19T20:21:00+00:00
German Airways,Bristol,2024-04-19T17:30:00+00:00,2024-04-19T18:11:00+00:00,Schiphol,2024-04-19T19:45:00+00:00,2024-04-19T20:21:00+00:00
British Airways,Bristol,2024-04-19T16:30:00+00:00,2024-04-19T17:15:00+00:00,Cork,2024-04-19T18:00:00+00:00,
Aer Lingus,Bristol,2024-04-19T16:30:00+00:00,2024-04-19T17:15:00+00:00,Cork,2024-04-19T18:00:00+00:00,
British Airways,Bristol,2024-04-19T08:25:00+00:00,2024-04-19T08:50:00+00:00,Dublin International,2024-04-19T09:40:00+00:00,2024-04-19T09:51:00+00:00
British Airways,Bristol,2024-04-19T18:55:00+00:00,2024-04-19T20:37:00+00:00,Dublin International,2024-04-19T20:20:00+00:00,
British Airways,Bristol,2024-04-19T20:25:00+00:00,2024-04-19T20:50:00+00:00,Dublin International,2024-04-19T21:45:00+00:00,2024-04-19T21:50:00+00:00
Aer Lingus,Bristol,2024-04-19T18:55:00+00:00,,Dublin International,2024-04-19T20:14:00+00:00,
Aer Lingus,Bristol,2024-04-19T08:25:00+00:00,2024-04-19T08:50:00+00:00,Dublin International,2024-04-19T09:40:00+00:00,2024-04-19T09:51:00+00:00
Aer Lingus,Bristol,2024-04-19T18:55:00+00:00,2024-04-19T20:37:00+00:00,Dublin International,2024-04-19T20:20:00+00:00,
Aer Lingus,Bristol,2024-04-19T20:25:00+00:00,2024-04-19T20:50:00+00:00,Dublin International,2024-04-19T21:45:00+00:00,2024-04-19T21:50:00+00:00
Ryanair,Bristol,2024-04-19T09:55:00+00:00,2024-04-19T10:06:00+00:00,Dublin International,2024-04-19T11:00:00+00:00,2024-04-19T10:50:00+00:00
Ryanair,Bristol,2024-04-19T13:35:00+00:00,2024-04-19T13:51:00+00:00,Dublin International,2024-04-19T14:40:00+00:00,2024-04-19T14:34:00+00:00
Ryanair,Bristol,2024-04-19T22:50:00+00:00,2024-04-19T22:53:00+00:00,Dublin International,2024-04-19T23:55:00+00:00,2024-04-19T23:35:00+00:00
Qatar Airways,Bristol,2024-04-19T08:25:00+00:00,2024-04-19T08:50:00+00:00,Dublin International,2024-04-19T09:40:00+00:00,2024-04-19T09:51:00+00:00
Ryanair,Bristol,2024-04-19T14:25:00+00:00,2024-04-19T14:43:00+00:00,Ireland West Airport Knock,2024-04-19T15:40:00+00:00,2024-04-19T15:42:00+00:00
Ryanair,Bristol,2024-04-19T11:20:00+00:00,2024-04-19T12:04:00+00:00,Kastrup,2024-04-19T14:25:00+00:00,2024-04-19T14:37:00+00:00
easyJet,Bristol,2024-04-19T10:35:00+00:00,2024-04-19T10:38:00+00:00,Kastrup,2024-04-19T13:30:00+00:00,2024-04-19T13:14:00+00:00
Ryanair,Bristol,2024-04-19T18:25:00+00:00,2024-04-19T18:48:00+00:00,John Paul II Balice International,2024-04-19T21:55:00+00:00,2024-04-19T21:55:00+00:00
easyJet,Bristol,2024-04-19T13:55:00+00:00,2024-04-19T14:00:00+00:00,John Paul II Balice International,2024-04-19T17:25:00+00:00,2024-04-19T17:06:00+00:00
Jet2,Bristol,2024-04-19T09:30:00+00:00,2024-04-19T09:38:00+00:00,Lanzarote,2024-04-19T13:30:00+00:00,2024-04-19T13:21:00+00:00
TUI Airways,Bristol,2024-04-19T11:05:00+00:00,,Sur Reina Sofia,2024-04-19T15:10:00+00:00,
Jet2,Bristol,2024-04-19T10:30:00+00:00,2024-04-19T10:40:00+00:00,Sur Reina Sofia,2024-04-19T14:45:00+00:00,2024-04-19T14:37:00+00:00
easyJet,Bristol,2024-04-19T06:05:00+00:00,2024-04-19T06:16:00+00:00,Sur Reina Sofia,2024-04-19T10:20:00+00:00,2024-04-19T10:06:00+00:00
easyJet,Bristol,2024-04-19T16:15:00+00:00,2024-04-19T16:48:00+00:00,Sur Reina Sofia,2024-04-19T20:30:00+00:00,2024-04-19T20:35:00+00:00
TUIfly,Bristol,2024-04-19T11:05:00+00:00,2024-04-19T11:15:00+00:00,Sur Reina Sofia,2024-04-19T15:10:00+00:00,2024-04-19T15:14:00+00:00
Ryanair,Bristol,2024-04-19T06:15:00+00:00,2024-04-19T06:19:00+00:00,Menara,2024-04-19T09:45:00+00:00,2024-04-19T09:16:00+00:00
TUIfly,Bristol,2024-04-19T06:10:00+00:00,2024-04-19T06:21:00+00:00,Menara,2024-04-19T09:25:00+00:00,2024-04-19T09:21:00+00:00
TUIfly,Bristol,2024-04-19T14:40:00+00:00,2024-04-19T14:49:00+00:00,Hurghada,2024-04-19T21:00:00+00:00,2024-04-19T20:33:00+00:00
Jet2,Bristol,2024-04-19T10:00:00+00:00,2024-04-19T10:10:00+00:00,Larnaca,2024-04-19T16:45:00+00:00,2024-04-19T16:27:00+00:00
Ryanair,Bristol,2024-04-19T07:15:00+00:00,2024-04-19T07:25:00+00:00,Alicante El Altet,2024-04-19T10:35:00+00:00,2024-04-19T10:25:00+00:00
Ryanair,Bristol,2024-04-19T17:40:00+00:00,2024-04-19T18:09:00+00:00,Alicante El Altet,2024-04-19T21:05:00+00:00,2024-04-19T21:06:00+00:00
Jet2,Bristol,2024-04-19T06:30:00+00:00,2024-04-19T07:32:00+00:00,Alicante El Altet,2024-04-19T09:55:00+00:00,
easyJet,Bristol,2024-04-19T06:50:00+00:00,2024-04-19T06:59:00+00:00,Alicante El Altet,2024-04-19T10:20:00+00:00,2024-04-19T09:59:00+00:00
easyJet,Bristol,2024-04-19T18:10:00+00:00,2024-04-19T20:20:00+00:00,Alicante El Altet,2024-04-19T21:40:00+00:00,
Ryanair,Bristol,2024-04-19T16:50:00+00:00,2024-04-19T17:04:00+00:00,El Prat De Llobregat,2024-04-19T20:00:00+00:00,2024-04-19T19:49:00+00:00
easyJet,Bristol,2024-04-19T07:10:00+00:00,2024-04-19T07:35:00+00:00,El Prat De Llobregat,2024-04-19T10:15:00+00:00,2024-04-19T10:10:00+00:00
easyJet,Bristol,2024-04-19T18:05:00+00:00,2024-04-19T18:25:00+00:00,El Prat De Llobregat,2024-04-19T21:20:00+00:00,2024-04-19T21:06:00+00:00
Ryanair,Bristol,2024-04-19T16:45:00+00:00,2024-04-19T17:09:00+00:00,Ibiza,2024-04-19T20:10:00+00:00,2024-04-19T20:12:00+00:00
Jet2,Bristol,2024-04-19T07:05:00+00:00,2024-04-19T07:15:00+00:00,Ibiza,2024-04-19T10:30:00+00:00,2024-04-19T10:09:00+00:00
easyJet,Bristol,2024-04-19T18:15:00+00:00,2024-04-19T18:52:00+00:00,Barajas,2024-04-19T21:30:00+00:00,2024-04-19T21:38:00+00:00
Ryanair,Bristol,2024-04-19T16:35:00+00:00,2024-04-19T17:01:00+00:00,Pablo Ruiz Picasso,2024-04-19T20:15:00+00:00,2024-04-19T20:17:00+00:00
easyJet,Bristol,2024-04-19T06:00:00+00:00,2024-04-19T06:03:00+00:00,Pablo Ruiz Picasso,2024-04-19T09:45:00+00:00,2024-04-19T09:16:00+00:00
easyJet,Bristol,2024-04-19T19:55:00+00:00,2024-04-19T20:11:00+00:00,Pablo Ruiz Picasso,2024-04-19T23:35:00+00:00,2024-04-19T23:27:00+00:00
Ryanair,Bristol,2024-04-19T16:50:00+00:00,2024-04-19T16:54:00+00:00,Son Sant Joan Airport,2024-04-19T20:10:00+00:00,2024-04-19T19:41:00+00:00
Jet2,Bristol,2024-04-19T06:05:00+00:00,2024-04-19T06:39:00+00:00,Son Sant Joan Airport,2024-04-19T09:30:00+00:00,2024-04-19T09:32:00+00:00
easyJet,Bristol,2024-04-19T06:00:00+00:00,2024-04-19T06:01:00+00:00,Son Sant Joan Airport,2024-04-19T09:20:00+00:00,2024-04-19T08:59:00+00:00
easyJet,Bristol,2024-04-19T11:15:00+00:00,2024-04-19T11:18:00+00:00,Son Sant Joan Airport,2024-04-19T14:35:00+00:00,2024-04-19T14:15:00+00:00
easyJet,Bristol,2024-04-19T20:05:00+00:00,2024-04-19T20:30:00+00:00,Son Sant Joan Airport,2024-04-19T23:25:00+00:00,2024-04-19T23:17:00+00:00
easyJet,Bristol,2024-04-19T11:00:00+00:00,2024-04-19T11:20:00+00:00,Mérignac,2024-04-19T13:35:00+00:00,2024-04-19T13:31:00+00:00
easyJet,Bristol,2024-04-19T18:00:00+00:00,2024-04-19T19:08:00+00:00,Blagnac,2024-04-19T20:50:00+00:00,2024-04-19T21:28:00+00:00
Ryanair,Bristol,2024-04-19T19:50:00+00:00,2024-04-19T20:31:00+00:00,Marseille Provence Airport,2024-04-19T22:50:00+00:00,2024-04-19T23:11:00+00:00
easyJet,Bristol,2024-04-19T07:00:00+00:00,2024-04-19T07:12:00+00:00,Cote D'azur International Airport,2024-04-19T10:05:00+00:00,2024-04-19T09:50:00+00:00
Ryanair,Bristol,2024-04-19T06:35:00+00:00,2024-04-19T06:57:00+00:00,Beziers Vias,2024-04-19T09:30:00+00:00,
easyJet,Bristol,2024-04-19T07:00:00+00:00,2024-04-19T07:22:00+00:00,Charles De Gaulle,2024-04-19T09:20:00+00:00,2024-04-19T09:19:00+00:00
easyJet,Bristol,2024-04-19T13:55:00+00:00,2024-04-19T14:52:00+00:00,Charles De Gaulle,2024-04-19T16:15:00+00:00,2024-04-19T16:45:00+00:00
easyJet,Bristol,2024-04-19T19:30:00+00:00,2024-04-19T20:26:00+00:00,Charles De Gaulle,2024-04-19T21:50:00+00:00,2024-04-19T22:21:00+00:00
easyJet,Bristol,2024-04-19T12:40:00+00:00,2024-04-19T13:07:00+00:00,Orly,2024-04-19T15:05:00+00:00,2024-04-19T15:12:00+00:00
easyJet,Bristol,2024-04-19T16:05:00+00:00,2024-04-19T16:39:00+00:00,Orly,2024-04-19T18:30:00+00:00,2024-04-19T18:39:00+00:00
easyJet,Bristol,2024-04-19T18:25:00+00:00,2024-04-19T19:39:00+00:00,Euroairport Swiss,2024-04-19T21:05:00+00:00,
Jet2,Bristol,2024-04-19T13:40:00+00:00,2024-04-19T14:29:00+00:00,Nikos Kazantzakis Airport,2024-04-19T19:40:00+00:00,2024-04-19T19:56:00+00:00
easyJet,Bristol,2024-04-19T17:35:00+00:00,2024-04-19T17:42:00+00:00,Ioannis Kapodistrias,2024-04-19T22:50:00+00:00,2024-04-19T22:28:00+00:00
Ryanair,Bristol,2024-04-19T11:50:00+00:00,2024-04-19T12:33:00+00:00,Liszt Ferenc International,2024-04-19T15:20:00+00:00,2024-04-19T15:45:00+00:00
easyJet,Bristol,2024-04-19T06:00:00+00:00,2024-04-19T06:08:00+00:00,Fontanarossa,2024-04-19T10:10:00+00:00,2024-04-19T09:59:00+00:00
Ryanair,Bristol,2024-04-19T08:00:00+00:00,2024-04-19T08:14:00+00:00,Bergamo - Orio al Serio,2024-04-19T11:00:00+00:00,2024-04-19T10:56:00+00:00
Ryanair,Bristol,2024-04-19T14:20:00+00:00,2024-04-19T14:33:00+00:00,Marco Polo,2024-04-19T17:40:00+00:00,2024-04-19T17:14:00+00:00
easyJet,Bristol,2024-04-19T13:05:00+00:00,2024-04-19T13:03:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-19T16:35:00+00:00,2024-04-19T16:09:00+00:00
easyJet,Bristol,2024-04-19T10:25:00+00:00,2024-04-19T10:46:00+00:00,Prague Vaclav Havel Airport,2024-04-19T13:25:00+00:00,2024-04-19T13:24:00+00:00
easyJet,Bristol,2024-04-19T06:25:00+00:00,2024-04-19T06:29:00+00:00,Malta International,2024-04-19T10:35:00+00:00,2024-04-19T10:20:00+00:00
Platoon Aviation,Bristol,2024-04-19T15:00:00+00:00,2024-04-19T14:59:00+00:00,Faro,2024-04-19T17:35:00+00:00,2024-04-19T17:22:00+00:00
Ryanair,Bristol,2024-04-19T07:45:00+00:00,2024-04-19T07:54:00+00:00,Faro,2024-04-19T10:25:00+00:00,2024-04-19T10:09:00+00:00
easyJet,Bristol,2024-04-19T19:05:00+00:00,2024-04-19T19:19:00+00:00,Faro,2024-04-19T21:40:00+00:00,2024-04-19T21:35:00+00:00
easyJet,Bristol,2024-04-19T15:50:00+00:00,2024-04-19T16:16:00+00:00,Faro,2024-04-19T18:25:00+00:00,2024-04-19T18:32:00+00:00
Ryanair,Bristol,2024-04-19T14:55:00+00:00,2024-04-19T15:32:00+00:00,Francisco Sá Carneiro,2024-04-19T17:00:00+00:00,2024-04-19T17:16:00+00:00
easyJet,Bristol,2024-04-19T07:00:00+00:00,2024-04-19T07:52:00+00:00,Lisbon Portela,2024-04-19T09:35:00+00:00,2024-04-19T09:54:00+00:00
easyJet,Bristol,2024-04-19T16:25:00+00:00,2024-04-19T17:12:00+00:00,Lisbon Portela,2024-04-19T18:55:00+00:00,2024-04-19T19:14:00+00:00
Ryanair,Bristol,2024-04-19T05:55:00+00:00,2024-04-19T06:14:00+00:00,Henri Coanda International,2024-04-19T11:15:00+00:00,2024-04-19T11:05:00+00:00
easyJet,Bristol,2024-04-19T07:25:00+00:00,2024-04-19T07:42:00+00:00,Geneve-cointrin,2024-04-19T10:05:00+00:00,2024-04-19T10:03:00+00:00
easyJet,Bristol,2024-04-19T14:55:00+00:00,2024-04-19T16:33:00+00:00,Geneve-cointrin,2024-04-19T17:35:00+00:00,
Helvetic Airways,Bristol,2024-04-19T19:00:00+00:00,2024-04-19T19:45:00+00:00,Zurich,2024-04-19T21:50:00+00:00,2024-04-19T22:12:00+00:00
Jet2,Bristol,2024-04-19T12:45:00+00:00,2024-04-19T13:22:00+00:00,Antalya,2024-04-19T19:05:00+00:00,2024-04-19T19:12:00+00:00
SunExpress,Bristol,2024-04-19T18:30:00+00:00,2024-04-19T19:41:00+00:00,Antalya,2024-04-20T00:55:00+00:00,2024-04-20T01:25:00+00:00
Jet2,Bristol,2024-04-19T13:35:00+00:00,2024-04-19T13:45:00+00:00,Dalaman,2024-04-19T19:40:00+00:00,2024-04-19T19:21:00+00:00
easyJet,Bristol,2024-04-19T16:25:00+00:00,2024-04-19T16:41:00+00:00,Dalaman,2024-04-19T22:35:00+00:00,2024-04-19T22:20:00+00:00
TUIfly,Bristol,2024-04-19T15:05:00+00:00,2024-04-19T15:27:00+00:00,Dalaman,2024-04-19T21:05:00+00:00,2024-04-19T21:04:00+00:00
