Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Bristol,2024-04-09T16:35:00+00:00,2024-04-09T17:46:00+00:00,Schiphol,2024-04-09T18:55:00+00:00,
easyJet,Bristol,2024-04-09T09:15:00+00:00,2024-04-09T09:26:00+00:00,Schiphol,2024-04-09T11:35:00+00:00,2024-04-09T11:25:00+00:00
Virgin Atlantic,Bristol,2024-04-09T06:20:00+00:00,2024-04-09T06:56:00+00:00,Schiphol,2024-04-09T08:45:00+00:00,2024-04-09T08:59:00+00:00
Virgin Atlantic,Bristol,2024-04-09T09:20:00+00:00,2024-04-09T09:51:00+00:00,Schiphol,2024-04-09T11:35:00+00:00,2024-04-09T11:48:00+00:00
Virgin Atlantic,Bristol,2024-04-09T13:45:00+00:00,2024-04-09T13:56:00+00:00,Schiphol,2024-04-09T16:05:00+00:00,2024-04-09T15:53:00+00:00
Virgin Atlantic,Bristol,2024-04-09T17:30:00+00:00,2024-04-09T18:54:00+00:00,Schiphol,2024-04-09T19:45:00+00:00,
German Airways,Bristol,2024-04-09T17:30:00+00:00,2024-04-09T18:54:00+00:00,Schiphol,2024-04-09T19:45:00+00:00,
British Airways,Bristol,2024-04-09T16:30:00+00:00,2024-04-09T16:35:00+00:00,Cork,2024-04-09T18:00:00+00:00,2024-04-09T17:46:00+00:00
Aer Lingus,Bristol,2024-04-09T16:30:00+00:00,2024-04-09T16:35:00+00:00,Cork,2024-04-09T18:00:00+00:00,2024-04-09T17:46:00+00:00
British Airways,Bristol,2024-04-09T08:25:00+00:00,2024-04-09T08:32:00+00:00,Dublin International,2024-04-09T09:40:00+00:00,2024-04-09T09:30:00+00:00
British Airways,Bristol,2024-04-09T18:55:00+00:00,2024-04-09T19:06:00+00:00,Dublin International,2024-04-09T20:20:00+00:00,2024-04-09T20:02:00+00:00
British Airways,Bristol,2024-04-09T20:25:00+00:00,2024-04-09T20:28:00+00:00,Dublin International,2024-04-09T21:45:00+00:00,2024-04-09T21:22:00+00:00
Aer Lingus,Bristol,2024-04-09T08:25:00+00:00,2024-04-09T08:32:00+00:00,Dublin International,2024-04-09T09:40:00+00:00,2024-04-09T09:30:00+00:00
Aer Lingus,Bristol,2024-04-09T18:55:00+00:00,2024-04-09T19:06:00+00:00,Dublin International,2024-04-09T20:20:00+00:00,2024-04-09T20:02:00+00:00
Aer Lingus,Bristol,2024-04-09T20:25:00+00:00,2024-04-09T20:28:00+00:00,Dublin International,2024-04-09T21:45:00+00:00,2024-04-09T21:22:00+00:00
Ryanair,Bristol,2024-04-09T07:30:00+00:00,2024-04-09T07:30:00+00:00,Dublin International,2024-04-09T08:35:00+00:00,2024-04-09T08:25:00+00:00
Ryanair,Bristol,2024-04-09T21:00:00+00:00,2024-04-09T21:29:00+00:00,Dublin International,2024-04-09T22:05:00+00:00,2024-04-09T22:14:00+00:00
Ryanair,Bristol,2024-04-09T16:00:00+00:00,2024-04-09T16:17:00+00:00,Dublin International,2024-04-09T17:05:00+00:00,2024-04-09T17:01:00+00:00
Qatar Airways,Bristol,2024-04-09T08:25:00+00:00,2024-04-09T08:32:00+00:00,Dublin International,2024-04-09T09:40:00+00:00,2024-04-09T09:30:00+00:00
Ryanair,Bristol,2024-04-09T15:05:00+00:00,2024-04-09T15:04:00+00:00,Lawica,2024-04-09T18:15:00+00:00,
Ryanair,Bristol,2024-04-09T19:00:00+00:00,2024-04-09T19:54:00+00:00,Copernicus Airport,2024-04-09T22:10:00+00:00,2024-04-09T22:51:00+00:00
Ryanair,Bristol,2024-04-09T05:55:00+00:00,2024-04-09T05:59:00+00:00,Gran Canaria,2024-04-09T10:10:00+00:00,2024-04-09T09:30:00+00:00
Jet2,Bristol,2024-04-09T08:30:00+00:00,2024-04-09T08:38:00+00:00,Gran Canaria,2024-04-09T12:45:00+00:00,2024-04-09T12:12:00+00:00
Jet2,Bristol,2024-04-09T09:30:00+00:00,2024-04-09T09:35:00+00:00,Lanzarote,2024-04-09T13:30:00+00:00,2024-04-09T12:55:00+00:00
easyJet,Bristol,2024-04-09T06:05:00+00:00,2024-04-09T06:10:00+00:00,Lanzarote,2024-04-09T10:05:00+00:00,2024-04-09T09:31:00+00:00
Ryanair,Bristol,2024-04-09T07:30:00+00:00,2024-04-09T07:38:00+00:00,Sur Reina Sofia,2024-04-09T11:45:00+00:00,2024-04-09T11:09:00+00:00
Jet2,Bristol,2024-04-09T10:30:00+00:00,2024-04-09T10:40:00+00:00,Sur Reina Sofia,2024-04-09T14:45:00+00:00,2024-04-09T14:14:00+00:00
easyJet,Bristol,2024-04-09T06:15:00+00:00,2024-04-09T06:26:00+00:00,Sur Reina Sofia,2024-04-09T10:30:00+00:00,2024-04-09T09:57:00+00:00
TUIfly,Bristol,2024-04-09T14:05:00+00:00,2024-04-09T14:07:00+00:00,Sur Reina Sofia,2024-04-09T18:10:00+00:00,2024-04-09T17:45:00+00:00
easyJet,Bristol,2024-04-09T06:30:00+00:00,2024-04-09T06:33:00+00:00,Menara,2024-04-09T08:55:00+00:00,2024-04-09T08:44:00+00:00
TUIfly,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T07:06:00+00:00,Menara,2024-04-09T10:15:00+00:00,2024-04-09T09:11:00+00:00
TUIfly,Bristol,2024-04-09T09:00:00+00:00,2024-04-09T09:11:00+00:00,Amilcar Cabral International,2024-04-09T12:55:00+00:00,2024-04-09T12:17:00+00:00
easyJet,Bristol,2024-04-09T13:50:00+00:00,2024-04-09T14:00:00+00:00,Hurghada,2024-04-09T20:20:00+00:00,2024-04-09T20:03:00+00:00
easyJet,Bristol,2024-04-09T12:50:00+00:00,2024-04-09T12:51:00+00:00,Sharm el-Sheikh International Airport,2024-04-09T19:25:00+00:00,2024-04-09T19:04:00+00:00
Ryanair,Bristol,2024-04-09T07:30:00+00:00,2024-04-09T07:32:00+00:00,Rinas Mother Teresa,2024-04-09T11:40:00+00:00,2024-04-09T11:25:00+00:00
easyJet,Bristol,2024-04-09T07:10:00+00:00,2024-04-09T07:26:00+00:00,Larnaca,2024-04-09T13:45:00+00:00,
Ryanair,Bristol,2024-04-09T06:15:00+00:00,2024-04-09T06:21:00+00:00,Alicante El Altet,2024-04-09T09:40:00+00:00,2024-04-09T09:41:00+00:00
Ryanair,Bristol,2024-04-09T15:45:00+00:00,2024-04-09T15:51:00+00:00,Alicante El Altet,2024-04-09T19:10:00+00:00,2024-04-09T18:48:00+00:00
easyJet,Bristol,2024-04-09T10:15:00+00:00,2024-04-09T10:22:00+00:00,Alicante El Altet,2024-04-09T13:45:00+00:00,2024-04-09T13:28:00+00:00
easyJet,Bristol,2024-04-09T13:05:00+00:00,2024-04-09T13:18:00+00:00,Alicante El Altet,2024-04-09T16:30:00+00:00,2024-04-09T16:21:00+00:00
easyJet,Bristol,2024-04-09T11:20:00+00:00,2024-04-09T11:16:00+00:00,Bilbao,2024-04-09T14:10:00+00:00,2024-04-09T13:36:00+00:00
Ryanair,Bristol,2024-04-09T08:15:00+00:00,2024-04-09T08:36:00+00:00,El Prat De Llobregat,2024-04-09T11:25:00+00:00,2024-04-09T11:19:00+00:00
easyJet,Bristol,2024-04-09T18:35:00+00:00,2024-04-09T18:34:00+00:00,El Prat De Llobregat,2024-04-09T21:40:00+00:00,2024-04-09T21:12:00+00:00
easyJet,Bristol,2024-04-09T10:25:00+00:00,2024-04-09T10:27:00+00:00,El Prat De Llobregat,2024-04-09T13:30:00+00:00,2024-04-09T13:08:00+00:00
Ryanair,Bristol,2024-04-09T20:25:00+00:00,2024-04-09T20:22:00+00:00,Girona-Costa Brava,2024-04-09T23:25:00+00:00,2024-04-09T22:55:00+00:00
Ryanair,Bristol,2024-04-09T20:10:00+00:00,2024-04-09T20:46:00+00:00,Barajas,2024-04-09T23:25:00+00:00,2024-04-09T23:26:00+00:00
easyJet,Bristol,2024-04-09T17:50:00+00:00,2024-04-09T17:49:00+00:00,Barajas,2024-04-09T21:05:00+00:00,2024-04-09T20:32:00+00:00
Ryanair,Bristol,2024-04-09T17:25:00+00:00,2024-04-09T18:04:00+00:00,Pablo Ruiz Picasso,2024-04-09T21:05:00+00:00,2024-04-09T21:07:00+00:00
easyJet,Bristol,2024-04-09T06:00:00+00:00,2024-04-09T06:06:00+00:00,Pablo Ruiz Picasso,2024-04-09T09:45:00+00:00,2024-04-09T09:22:00+00:00
easyJet,Bristol,2024-04-09T13:10:00+00:00,2024-04-09T13:14:00+00:00,Pablo Ruiz Picasso,2024-04-09T16:50:00+00:00,2024-04-09T16:18:00+00:00
easyJet,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T20:43:00+00:00,Pablo Ruiz Picasso,2024-04-09T23:35:00+00:00,2024-04-09T23:44:00+00:00
easyJet,Bristol,2024-04-09T06:35:00+00:00,2024-04-09T06:40:00+00:00,Corvera International,2024-04-09T10:05:00+00:00,
Ryanair,Bristol,2024-04-09T12:00:00+00:00,2024-04-09T12:01:00+00:00,Son Sant Joan Airport,2024-04-09T15:20:00+00:00,2024-04-09T14:53:00+00:00
easyJet,Bristol,2024-04-09T06:00:00+00:00,2024-04-09T06:08:00+00:00,Son Sant Joan Airport,2024-04-09T09:20:00+00:00,2024-04-09T09:18:00+00:00
easyJet,Bristol,2024-04-09T20:15:00+00:00,2024-04-09T21:01:00+00:00,Son Sant Joan Airport,2024-04-09T23:35:00+00:00,2024-04-09T23:46:00+00:00
TUIfly,Bristol,2024-04-09T06:30:00+00:00,2024-04-09T06:52:00+00:00,Son Sant Joan Airport,2024-04-09T09:45:00+00:00,2024-04-09T09:48:00+00:00
easyJet,Bristol,2024-04-09T06:10:00+00:00,2024-04-09T06:15:00+00:00,Cote D'azur International Airport,2024-04-09T09:15:00+00:00,2024-04-09T09:09:00+00:00
Ryanair,Bristol,2024-04-09T07:15:00+00:00,2024-04-09T07:24:00+00:00,Beziers Vias,2024-04-09T10:10:00+00:00,
easyJet,Bristol,2024-04-09T07:15:00+00:00,2024-04-09T07:11:00+00:00,Charles De Gaulle,2024-04-09T09:35:00+00:00,2024-04-09T09:12:00+00:00
easyJet,Bristol,2024-04-09T13:25:00+00:00,2024-04-09T13:27:00+00:00,Charles De Gaulle,2024-04-09T15:45:00+00:00,2024-04-09T15:23:00+00:00
easyJet,Bristol,2024-04-09T19:55:00+00:00,2024-04-09T20:00:00+00:00,Charles De Gaulle,2024-04-09T22:15:00+00:00,2024-04-09T21:57:00+00:00
easyJet,Bristol,2024-04-09T16:20:00+00:00,2024-04-09T16:55:00+00:00,Orly,2024-04-09T18:45:00+00:00,2024-04-09T18:56:00+00:00
Jet2,Bristol,2024-04-09T13:50:00+00:00,2024-04-09T13:59:00+00:00,Nikos Kazantzakis Airport,2024-04-09T19:50:00+00:00,2024-04-09T19:43:00+00:00
easyJet,Bristol,2024-04-09T07:00:00+00:00,2024-04-09T07:14:00+00:00,Diagoras,2024-04-09T13:15:00+00:00,2024-04-09T13:08:00+00:00
Ryanair,Bristol,2024-04-09T18:15:00+00:00,2024-04-09T18:23:00+00:00,Liszt Ferenc International,2024-04-09T21:45:00+00:00,2024-04-09T21:33:00+00:00
Ryanair,Bristol,2024-04-09T07:25:00+00:00,2024-04-09T07:40:00+00:00,Bergamo - Orio al Serio,2024-04-09T10:25:00+00:00,2024-04-09T10:31:00+00:00
easyJet,Bristol,2024-04-09T06:15:00+00:00,2024-04-09T06:28:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-09T09:45:00+00:00,2024-04-09T09:43:00+00:00
easyJet,Bristol,2024-04-09T06:15:00+00:00,2024-04-09T06:19:00+00:00,Capodichino,2024-04-09T10:00:00+00:00,2024-04-09T09:52:00+00:00
easyJet,Bristol,2024-04-09T17:45:00+00:00,2024-04-09T17:57:00+00:00,Galileo Galilei,2024-04-09T21:00:00+00:00,2024-04-09T20:58:00+00:00
easyJet,Bristol,2024-04-09T18:25:00+00:00,2024-04-09T18:36:00+00:00,Prague Vaclav Havel Airport,2024-04-09T21:25:00+00:00,2024-04-09T21:21:00+00:00
Ryanair,Bristol,2024-04-09T09:35:00+00:00,2024-04-09T09:53:00+00:00,Faro,2024-04-09T12:15:00+00:00,2024-04-09T12:01:00+00:00
Jet2,Bristol,2024-04-09T06:15:00+00:00,2024-04-09T06:24:00+00:00,Faro,2024-04-09T08:55:00+00:00,
easyJet,Bristol,2024-04-09T13:00:00+00:00,2024-04-09T13:16:00+00:00,Faro,2024-04-09T15:35:00+00:00,2024-04-09T15:25:00+00:00
easyJet,Bristol,2024-04-09T18:55:00+00:00,2024-04-09T18:58:00+00:00,Faro,2024-04-09T21:30:00+00:00,2024-04-09T21:03:00+00:00
easyJet,Bristol,2024-04-09T10:20:00+00:00,2024-04-09T10:33:00+00:00,Faro,2024-04-09T12:55:00+00:00,2024-04-09T12:37:00+00:00
easyJet,Bristol,2024-04-09T18:45:00+00:00,2024-04-09T18:48:00+00:00,Francisco Sá Carneiro,2024-04-09T20:55:00+00:00,2024-04-09T20:29:00+00:00
easyJet,Bristol,2024-04-09T13:30:00+00:00,2024-04-09T13:39:00+00:00,Lisbon Portela,2024-04-09T16:05:00+00:00,2024-04-09T15:41:00+00:00
easyJet,Bristol,2024-04-09T19:50:00+00:00,2024-04-09T19:45:00+00:00,Geneve-cointrin,2024-04-09T22:30:00+00:00,2024-04-09T22:06:00+00:00
easyJet,Bristol,2024-04-09T13:55:00+00:00,2024-04-09T13:54:00+00:00,Geneve-cointrin,2024-04-09T16:35:00+00:00,2024-04-09T16:20:00+00:00
Jet2,Bristol,2024-04-09T06:30:00+00:00,2024-04-09T06:41:00+00:00,Dalaman,2024-04-09T12:35:00+00:00,2024-04-09T12:38:00+00:00
easyJet,Bristol,2024-04-09T15:55:00+00:00,2024-04-09T16:04:00+00:00,Dalaman,2024-04-09T22:05:00+00:00,2024-04-09T21:55:00+00:00
easyJet,Bristol,2024-04-09T14:50:00+00:00,2024-04-09T15:10:00+00:00,Milas,2024-04-09T20:55:00+00:00,2024-04-09T21:04:00+00:00
