Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Kenya Airways,Bristol,2024-04-15T09:20:00+00:00,2024-04-15T10:01:00+00:00,Schiphol,2024-04-15T11:35:00+00:00,2024-04-15T11:53:00+00:00
Kenya Airways,Bristol,2024-04-15T13:45:00+00:00,,Schiphol,2024-04-15T16:05:00+00:00,
easyJet,Bristol,2024-04-15T15:55:00+00:00,,Schiphol,2024-04-15T18:15:00+00:00,
easyJet,Bristol,2024-04-15T16:30:00+00:00,,Schiphol,2024-04-15T18:50:00+00:00,
easyJet,Bristol,2024-04-15T09:15:00+00:00,2024-04-15T09:36:00+00:00,Schiphol,2024-04-15T11:35:00+00:00,2024-04-15T11:32:00+00:00
Virgin Atlantic,Bristol,2024-04-15T06:20:00+00:00,2024-04-15T06:45:00+00:00,Schiphol,2024-04-15T08:45:00+00:00,
Virgin Atlantic,Bristol,2024-04-15T09:20:00+00:00,2024-04-15T10:01:00+00:00,Schiphol,2024-04-15T11:35:00+00:00,2024-04-15T11:53:00+00:00
Virgin Atlantic,Bristol,2024-04-15T13:45:00+00:00,,Schiphol,2024-04-15T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-15T17:30:00+00:00,,Schiphol,2024-04-15T19:45:00+00:00,
British Airways,Bristol,2024-04-15T16:30:00+00:00,2024-04-15T16:43:00+00:00,Cork,2024-04-15T18:00:00+00:00,2024-04-15T18:02:00+00:00
Aer Lingus,Bristol,2024-04-15T16:30:00+00:00,2024-04-15T16:43:00+00:00,Cork,2024-04-15T18:00:00+00:00,2024-04-15T18:02:00+00:00
British Airways,Bristol,2024-04-15T08:25:00+00:00,2024-04-15T08:37:00+00:00,Dublin International,2024-04-15T09:40:00+00:00,2024-04-15T09:41:00+00:00
British Airways,Bristol,2024-04-15T18:55:00+00:00,2024-04-15T19:10:00+00:00,Dublin International,2024-04-15T20:20:00+00:00,2024-04-15T20:15:00+00:00
British Airways,Bristol,2024-04-15T20:25:00+00:00,2024-04-15T20:36:00+00:00,Dublin International,2024-04-15T21:45:00+00:00,2024-04-15T21:40:00+00:00
Aer Lingus,Bristol,2024-04-15T08:25:00+00:00,2024-04-15T08:37:00+00:00,Dublin International,2024-04-15T09:40:00+00:00,2024-04-15T09:41:00+00:00
Aer Lingus,Bristol,2024-04-15T18:55:00+00:00,2024-04-15T19:10:00+00:00,Dublin International,2024-04-15T20:20:00+00:00,2024-04-15T20:15:00+00:00
Aer Lingus,Bristol,2024-04-15T20:25:00+00:00,2024-04-15T20:36:00+00:00,Dublin International,2024-04-15T21:45:00+00:00,2024-04-15T21:40:00+00:00
Ryanair,Bristol,2024-04-15T07:15:00+00:00,2024-04-15T07:26:00+00:00,Dublin International,2024-04-15T08:20:00+00:00,2024-04-15T08:17:00+00:00
Ryanair,Bristol,2024-04-15T15:45:00+00:00,2024-04-15T15:55:00+00:00,Dublin International,2024-04-15T16:50:00+00:00,2024-04-15T16:42:00+00:00
Ryanair,Bristol,2024-04-15T22:00:00+00:00,2024-04-15T21:57:00+00:00,Dublin International,2024-04-15T23:05:00+00:00,2024-04-15T22:44:00+00:00
Qatar Airways,Bristol,2024-04-15T08:25:00+00:00,2024-04-15T08:37:00+00:00,Dublin International,2024-04-15T09:40:00+00:00,2024-04-15T09:41:00+00:00
Ryanair,Bristol,2024-04-15T14:45:00+00:00,2024-04-15T14:54:00+00:00,Ireland West Airport Knock,2024-04-15T16:00:00+00:00,2024-04-15T16:00:00+00:00
Ryanair,Bristol,2024-04-15T08:40:00+00:00,2024-04-15T08:44:00+00:00,Kastrup,2024-04-15T11:45:00+00:00,2024-04-15T11:18:00+00:00
easyJet,Bristol,2024-04-15T18:25:00+00:00,2024-04-15T18:27:00+00:00,Kastrup,2024-04-15T21:20:00+00:00,2024-04-15T21:00:00+00:00
Ryanair,Bristol,2024-04-15T17:45:00+00:00,2024-04-15T18:10:00+00:00,Bydgoszcz I. J. Paderewski Airport,2024-04-15T21:00:00+00:00,2024-04-15T21:03:00+00:00
Ryanair,Bristol,2024-04-15T21:00:00+00:00,2024-04-15T21:17:00+00:00,Lech Walesa,2024-04-16T00:20:00+00:00,2024-04-16T00:11:00+00:00
easyJet,Bristol,2024-04-15T10:10:00+00:00,2024-04-15T10:11:00+00:00,John Paul II Balice International,2024-04-15T13:40:00+00:00,2024-04-15T13:17:00+00:00
easyJet,Bristol,2024-04-15T16:55:00+00:00,2024-04-15T17:19:00+00:00,Gran Canaria,2024-04-15T21:15:00+00:00,2024-04-15T21:07:00+00:00
TUIfly,Bristol,2024-04-15T10:40:00+00:00,2024-04-15T10:52:00+00:00,Gran Canaria,2024-04-15T14:50:00+00:00,2024-04-15T14:40:00+00:00
Ryanair,Bristol,2024-04-15T15:05:00+00:00,2024-04-15T15:04:00+00:00,Lanzarote,2024-04-15T19:05:00+00:00,2024-04-15T18:48:00+00:00
Ryanair,Bristol,2024-04-15T11:35:00+00:00,2024-04-15T12:02:00+00:00,Lanzarote,2024-04-15T15:35:00+00:00,2024-04-15T15:35:00+00:00
Ryanair,Bristol,2024-04-15T05:55:00+00:00,2024-04-15T06:07:00+00:00,Sur Reina Sofia,2024-04-15T10:10:00+00:00,2024-04-15T09:51:00+00:00
Jet2,Bristol,2024-04-15T10:30:00+00:00,2024-04-15T10:38:00+00:00,Sur Reina Sofia,2024-04-15T14:45:00+00:00,2024-04-15T14:23:00+00:00
easyJet,Bristol,2024-04-15T16:05:00+00:00,2024-04-15T16:45:00+00:00,Sur Reina Sofia,2024-04-15T20:20:00+00:00,2024-04-15T20:35:00+00:00
Ryanair,Bristol,2024-04-15T15:35:00+00:00,2024-04-15T17:11:00+00:00,Menara,2024-04-15T19:05:00+00:00,
TUIfly,Bristol,2024-04-15T11:15:00+00:00,2024-04-15T11:25:00+00:00,Hurghada,2024-04-15T17:30:00+00:00,2024-04-15T17:16:00+00:00
Jet2,Bristol,2024-04-15T10:00:00+00:00,2024-04-15T10:14:00+00:00,Larnaca,2024-04-15T16:45:00+00:00,2024-04-15T16:37:00+00:00
easyJet,Bristol,2024-04-15T07:05:00+00:00,2024-04-15T07:40:00+00:00,Paphos International Airport,2024-04-15T13:40:00+00:00,2024-04-15T13:54:00+00:00
easyJet,Bristol,2024-04-15T06:15:00+00:00,2024-04-15T06:33:00+00:00,Dubrovnik,2024-04-15T10:00:00+00:00,2024-04-15T10:00:00+00:00
Ryanair,Bristol,2024-04-15T17:05:00+00:00,2024-04-15T17:15:00+00:00,Alicante El Altet,2024-04-15T20:30:00+00:00,2024-04-15T20:15:00+00:00
Jet2,Bristol,2024-04-15T06:40:00+00:00,2024-04-15T06:54:00+00:00,Alicante El Altet,2024-04-15T10:10:00+00:00,2024-04-15T09:52:00+00:00
easyJet,Bristol,2024-04-15T10:15:00+00:00,2024-04-15T10:43:00+00:00,Alicante El Altet,2024-04-15T13:45:00+00:00,2024-04-15T13:45:00+00:00
easyJet,Bristol,2024-04-15T13:05:00+00:00,2024-04-15T13:31:00+00:00,Alicante El Altet,2024-04-15T16:30:00+00:00,2024-04-15T16:34:00+00:00
Ryanair,Bristol,2024-04-15T08:00:00+00:00,2024-04-15T08:25:00+00:00,El Prat De Llobregat,2024-04-15T11:10:00+00:00,2024-04-15T11:12:00+00:00
easyJet,Bristol,2024-04-15T10:40:00+00:00,2024-04-15T10:49:00+00:00,El Prat De Llobregat,2024-04-15T13:45:00+00:00,2024-04-15T13:25:00+00:00
easyJet,Bristol,2024-04-15T18:35:00+00:00,2024-04-15T19:05:00+00:00,El Prat De Llobregat,2024-04-15T21:40:00+00:00,2024-04-15T21:42:00+00:00
Ryanair,Bristol,2024-04-15T12:40:00+00:00,2024-04-15T12:48:00+00:00,Girona-Costa Brava,2024-04-15T15:40:00+00:00,2024-04-15T15:25:00+00:00
Ryanair,Bristol,2024-04-15T08:15:00+00:00,2024-04-15T08:30:00+00:00,Ibiza,2024-04-15T11:45:00+00:00,2024-04-15T11:34:00+00:00
Jet2,Bristol,2024-04-15T16:15:00+00:00,2024-04-15T16:16:00+00:00,Ibiza,2024-04-15T19:40:00+00:00,2024-04-15T19:16:00+00:00
easyJet,Bristol,2024-04-15T17:45:00+00:00,2024-04-15T17:56:00+00:00,Barajas,2024-04-15T21:00:00+00:00,2024-04-15T20:44:00+00:00
Ryanair,Bristol,2024-04-15T06:55:00+00:00,2024-04-15T07:10:00+00:00,Pablo Ruiz Picasso,2024-04-15T10:35:00+00:00,2024-04-15T10:24:00+00:00
easyJet,Bristol,2024-04-15T06:00:00+00:00,2024-04-15T06:04:00+00:00,Pablo Ruiz Picasso,2024-04-15T09:45:00+00:00,2024-04-15T09:19:00+00:00
easyJet,Bristol,2024-04-15T20:00:00+00:00,2024-04-15T20:06:00+00:00,Pablo Ruiz Picasso,2024-04-15T23:40:00+00:00,2024-04-15T23:15:00+00:00
Ryanair,Bristol,2024-04-15T10:30:00+00:00,2024-04-15T10:45:00+00:00,Son Sant Joan Airport,2024-04-15T13:50:00+00:00,2024-04-15T13:35:00+00:00
Ryanair,Bristol,2024-04-15T19:25:00+00:00,2024-04-15T19:25:00+00:00,Son Sant Joan Airport,2024-04-15T22:45:00+00:00,2024-04-15T22:20:00+00:00
Jet2,Bristol,2024-04-15T06:40:00+00:00,2024-04-15T06:56:00+00:00,Son Sant Joan Airport,2024-04-15T10:05:00+00:00,2024-04-15T09:52:00+00:00
easyJet,Bristol,2024-04-15T06:00:00+00:00,2024-04-15T06:42:00+00:00,Son Sant Joan Airport,2024-04-15T09:20:00+00:00,2024-04-15T09:35:00+00:00
easyJet,Bristol,2024-04-15T11:40:00+00:00,2024-04-15T12:09:00+00:00,Son Sant Joan Airport,2024-04-15T15:00:00+00:00,2024-04-15T15:00:00+00:00
easyJet,Bristol,2024-04-15T20:20:00+00:00,2024-04-15T20:29:00+00:00,Son Sant Joan Airport,2024-04-15T23:40:00+00:00,2024-04-15T23:22:00+00:00
Ryanair,Bristol,2024-04-15T07:55:00+00:00,2024-04-15T08:07:00+00:00,Valencia,2024-04-15T11:10:00+00:00,2024-04-15T11:02:00+00:00
easyJet,Bristol,2024-04-15T19:55:00+00:00,2024-04-15T19:57:00+00:00,Mérignac,2024-04-15T22:30:00+00:00,2024-04-15T22:04:00+00:00
easyJet,Bristol,2024-04-15T07:10:00+00:00,2024-04-15T07:35:00+00:00,Blagnac,2024-04-15T10:00:00+00:00,2024-04-15T10:00:00+00:00
easyJet,Bristol,2024-04-15T10:35:00+00:00,2024-04-15T10:47:00+00:00,Cote D'azur International Airport,2024-04-15T13:40:00+00:00,2024-04-15T13:31:00+00:00
Arcus Air,Bristol,2024-04-15T08:30:00+00:00,2024-04-15T08:46:00+00:00,Le Bourget,2024-04-15T10:31:00+00:00,
Qatar Executive,Bristol,2024-04-15T07:10:00+00:00,2024-04-15T07:53:00+00:00,Le Bourget,2024-04-15T09:05:00+00:00,
easyJet,Bristol,2024-04-15T07:15:00+00:00,2024-04-15T07:50:00+00:00,Charles De Gaulle,2024-04-15T09:35:00+00:00,2024-04-15T09:43:00+00:00
easyJet,Bristol,2024-04-15T14:15:00+00:00,2024-04-15T14:36:00+00:00,Charles De Gaulle,2024-04-15T16:35:00+00:00,2024-04-15T16:33:00+00:00
easyJet,Bristol,2024-04-15T11:55:00+00:00,2024-04-15T12:23:00+00:00,Orly,2024-04-15T14:20:00+00:00,2024-04-15T14:26:00+00:00
easyJet,Bristol,2024-04-15T16:25:00+00:00,2024-04-15T16:48:00+00:00,Orly,2024-04-15T18:50:00+00:00,2024-04-15T18:51:00+00:00
easyJet,Bristol,2024-04-15T17:55:00+00:00,2024-04-15T18:03:00+00:00,Euroairport Swiss,2024-04-15T20:35:00+00:00,2024-04-15T20:19:00+00:00
easyJet,Bristol,2024-04-15T18:15:00+00:00,2024-04-15T18:57:00+00:00,Ioannis Kapodistrias,2024-04-15T23:30:00+00:00,
easyJet,Bristol,2024-04-15T06:25:00+00:00,2024-04-15T06:40:00+00:00,Diagoras,2024-04-15T12:40:00+00:00,2024-04-15T12:29:00+00:00
easyJet,Bristol,2024-04-15T06:00:00+00:00,2024-04-15T06:00:00+00:00,Fontanarossa,2024-04-15T10:10:00+00:00,2024-04-15T09:58:00+00:00
Ryanair,Bristol,2024-04-15T07:25:00+00:00,2024-04-15T07:48:00+00:00,Bergamo - Orio al Serio,2024-04-15T10:25:00+00:00,2024-04-15T10:25:00+00:00
Ryanair,Bristol,2024-04-15T05:55:00+00:00,2024-04-15T06:02:00+00:00,Marco Polo,2024-04-15T09:20:00+00:00,2024-04-15T08:49:00+00:00
easyJet,Bristol,2024-04-15T16:35:00+00:00,2024-04-15T17:02:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-15T20:05:00+00:00,2024-04-15T20:07:00+00:00
easyJet,Bristol,2024-04-15T12:15:00+00:00,2024-04-15T12:37:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-15T15:45:00+00:00,2024-04-15T15:36:00+00:00
easyJet,Bristol,2024-04-15T06:15:00+00:00,2024-04-15T06:31:00+00:00,Capodichino,2024-04-15T10:00:00+00:00,2024-04-15T09:53:00+00:00
easyJet,Bristol,2024-04-15T18:15:00+00:00,2024-04-15T18:43:00+00:00,Prague Vaclav Havel Airport,2024-04-15T21:15:00+00:00,2024-04-15T21:18:00+00:00
Jet2,Bristol,2024-04-15T10:00:00+00:00,2024-04-15T10:20:00+00:00,Malta International,2024-04-15T14:15:00+00:00,2024-04-15T14:14:00+00:00
easyJet,Bristol,2024-04-15T18:50:00+00:00,2024-04-15T19:02:00+00:00,Faro,2024-04-15T21:25:00+00:00,2024-04-15T21:14:00+00:00
easyJet,Bristol,2024-04-15T15:50:00+00:00,2024-04-15T16:24:00+00:00,Faro,2024-04-15T18:25:00+00:00,2024-04-15T18:34:00+00:00
Jet2,Bristol,2024-04-15T07:20:00+00:00,2024-04-15T07:42:00+00:00,Madeira,2024-04-15T11:00:00+00:00,2024-04-15T10:55:00+00:00
easyJet,Bristol,2024-04-15T07:10:00+00:00,2024-04-15T07:29:00+00:00,Madeira,2024-04-15T10:55:00+00:00,2024-04-15T10:37:00+00:00
easyJet,Bristol,2024-04-15T15:35:00+00:00,2024-04-15T16:13:00+00:00,Lisbon Portela,2024-04-15T18:10:00+00:00,2024-04-15T18:20:00+00:00
easyJet,Bristol,2024-04-15T15:20:00+00:00,2024-04-15T15:28:00+00:00,Geneve-cointrin,2024-04-15T18:00:00+00:00,2024-04-15T17:40:00+00:00
Helvetic Airways,Bristol,2024-04-15T18:45:00+00:00,2024-04-15T19:14:00+00:00,Zurich,2024-04-15T21:35:00+00:00,2024-04-15T21:29:00+00:00
Jet2,Bristol,2024-04-15T13:30:00+00:00,2024-04-15T13:55:00+00:00,Antalya,2024-04-15T19:50:00+00:00,2024-04-15T19:42:00+00:00
easyJet,Bristol,2024-04-15T13:35:00+00:00,2024-04-15T14:14:00+00:00,Antalya,2024-04-15T19:55:00+00:00,2024-04-15T19:59:00+00:00
SunExpress,Bristol,2024-04-15T18:30:00+00:00,2024-04-15T19:10:00+00:00,Antalya,2024-04-16T00:55:00+00:00,2024-04-16T00:52:00+00:00
easyJet,Bristol,2024-04-15T17:10:00+00:00,2024-04-15T17:45:00+00:00,Dalaman,2024-04-15T23:20:00+00:00,2024-04-15T23:24:00+00:00
TUIfly,Bristol,2024-04-15T09:00:00+00:00,2024-04-15T09:09:00+00:00,Dalaman,2024-04-15T15:05:00+00:00,2024-04-15T14:55:00+00:00
