Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
British Airways,Bristol,2024-04-07T16:30:00+00:00,2024-04-07T17:24:00+00:00,Cork,2024-04-07T18:00:00+00:00,
Aer Lingus,Bristol,2024-04-07T16:30:00+00:00,2024-04-07T17:24:00+00:00,Cork,2024-04-07T18:00:00+00:00,
British Airways,Bristol,2024-04-07T08:25:00+00:00,2024-04-07T08:47:00+00:00,Dublin International,2024-04-07T09:40:00+00:00,2024-04-07T09:43:00+00:00
British Airways,Bristol,2024-04-07T18:55:00+00:00,2024-04-07T19:24:00+00:00,Dublin International,2024-04-07T20:20:00+00:00,2024-04-07T20:19:00+00:00
British Airways,Bristol,2024-04-07T20:25:00+00:00,2024-04-07T21:27:00+00:00,Dublin International,2024-04-07T21:45:00+00:00,2024-04-07T22:32:00+00:00
Aer Lingus,Bristol,2024-04-07T08:25:00+00:00,2024-04-07T08:47:00+00:00,Dublin International,2024-04-07T09:40:00+00:00,2024-04-07T09:43:00+00:00
Aer Lingus,Bristol,2024-04-07T18:55:00+00:00,2024-04-07T19:24:00+00:00,Dublin International,2024-04-07T20:20:00+00:00,2024-04-07T20:19:00+00:00
Aer Lingus,Bristol,2024-04-07T20:25:00+00:00,2024-04-07T21:27:00+00:00,Dublin International,2024-04-07T21:45:00+00:00,2024-04-07T22:32:00+00:00
Ryanair,Bristol,2024-04-07T20:40:00+00:00,2024-04-07T21:24:00+00:00,Dublin International,2024-04-07T21:43:00+00:00,2024-04-07T22:07:00+00:00
Ryanair,Bristol,2024-04-07T07:10:00+00:00,2024-04-07T07:20:00+00:00,Dublin International,2024-04-07T08:15:00+00:00,2024-04-07T08:03:00+00:00
Ryanair,Bristol,2024-04-07T14:05:00+00:00,,Dublin International,2024-04-07T15:10:00+00:00,
Ryanair,Bristol,2024-04-07T21:35:00+00:00,2024-04-07T21:41:00+00:00,Dublin International,2024-04-07T22:40:00+00:00,2024-04-07T22:34:00+00:00
Qatar Airways,Bristol,2024-04-07T08:25:00+00:00,2024-04-07T08:47:00+00:00,Dublin International,2024-04-07T09:40:00+00:00,2024-04-07T09:43:00+00:00
Ryanair,Bristol,2024-04-07T11:50:00+00:00,2024-04-07T12:05:00+00:00,Ireland West Airport Knock,2024-04-07T13:05:00+00:00,
Ryanair,Bristol,2024-04-07T19:10:00+00:00,2024-04-07T19:15:00+00:00,Kastrup,2024-04-07T22:15:00+00:00,2024-04-07T21:42:00+00:00
easyJet,Bristol,2024-04-07T18:50:00+00:00,2024-04-07T19:19:00+00:00,Kastrup,2024-04-07T21:45:00+00:00,2024-04-07T21:51:00+00:00
Ryanair,Bristol,2024-04-07T09:05:00+00:00,2024-04-07T09:24:00+00:00,John Paul II Balice International,2024-04-07T12:35:00+00:00,2024-04-07T12:23:00+00:00
Ryanair,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:03:00+00:00,Jasionka,2024-04-07T10:40:00+00:00,2024-04-07T10:11:00+00:00
Jet2,Bristol,2024-04-07T13:55:00+00:00,2024-04-07T14:50:00+00:00,Fuerteventura,2024-04-07T17:55:00+00:00,2024-04-07T18:47:00+00:00
Jet2,Bristol,2024-04-07T14:05:00+00:00,2024-04-07T14:33:00+00:00,Gran Canaria,2024-04-07T18:20:00+00:00,2024-04-07T18:44:00+00:00
Ryanair,Bristol,2024-04-07T13:50:00+00:00,2024-04-07T14:12:00+00:00,Lanzarote,2024-04-07T17:50:00+00:00,2024-04-07T18:04:00+00:00
Jet2,Bristol,2024-04-07T12:45:00+00:00,,Lanzarote,2024-04-07T16:45:00+00:00,
TUIfly,Bristol,2024-04-07T06:00:00+00:00,2024-04-07T06:21:00+00:00,Lanzarote,2024-04-07T09:55:00+00:00,2024-04-07T10:10:00+00:00
Jet2,Bristol,2024-04-07T10:30:00+00:00,2024-04-07T10:36:00+00:00,Sur Reina Sofia,2024-04-07T14:45:00+00:00,
easyJet,Bristol,2024-04-07T06:15:00+00:00,2024-04-07T06:29:00+00:00,Sur Reina Sofia,2024-04-07T10:30:00+00:00,2024-04-07T10:34:00+00:00
TUIfly,Bristol,2024-04-07T14:00:00+00:00,2024-04-07T14:10:00+00:00,Sur Reina Sofia,2024-04-07T18:05:00+00:00,2024-04-07T18:09:00+00:00
TUIfly,Bristol,2024-04-07T14:00:00+00:00,2024-04-07T14:05:00+00:00,Sharm el-Sheikh International Airport,2024-04-07T20:25:00+00:00,2024-04-07T19:56:00+00:00
Ryanair,Bristol,2024-04-07T05:55:00+00:00,2024-04-07T06:01:00+00:00,Sofia,2024-04-07T11:00:00+00:00,2024-04-07T10:48:00+00:00
TUIfly,Bristol,2024-04-07T16:20:00+00:00,2024-04-07T16:21:00+00:00,Larnaca,2024-04-07T22:55:00+00:00,2024-04-07T22:36:00+00:00
Jet2,Bristol,2024-04-07T08:00:00+00:00,2024-04-07T08:10:00+00:00,Paphos International Airport,2024-04-07T14:40:00+00:00,
easyJet,Bristol,2024-04-07T13:10:00+00:00,,Dubrovnik,2024-04-07T16:55:00+00:00,
easyJet,Bristol,2024-04-07T06:10:00+00:00,2024-04-07T06:43:00+00:00,Split,2024-04-07T09:45:00+00:00,2024-04-07T09:59:00+00:00
Ryanair,Bristol,2024-04-07T05:55:00+00:00,2024-04-07T06:06:00+00:00,Alicante El Altet,2024-04-07T09:15:00+00:00,2024-04-07T09:29:00+00:00
Ryanair,Bristol,2024-04-07T16:15:00+00:00,2024-04-07T16:36:00+00:00,Alicante El Altet,2024-04-07T19:40:00+00:00,2024-04-07T19:53:00+00:00
easyJet,Bristol,2024-04-07T06:50:00+00:00,2024-04-07T07:12:00+00:00,Alicante El Altet,2024-04-07T10:20:00+00:00,2024-04-07T10:38:00+00:00
easyJet,Bristol,2024-04-07T12:10:00+00:00,,Alicante El Altet,2024-04-07T15:35:00+00:00,
easyJet,Bristol,2024-04-07T19:55:00+00:00,2024-04-07T20:35:00+00:00,Alicante El Altet,2024-04-07T23:25:00+00:00,2024-04-07T23:48:00+00:00
easyJet,Bristol,2024-04-07T06:00:00+00:00,2024-04-07T06:50:00+00:00,Bilbao,2024-04-07T08:45:00+00:00,2024-04-07T09:30:00+00:00
Ryanair,Bristol,2024-04-07T15:05:00+00:00,,El Prat De Llobregat,2024-04-07T18:15:00+00:00,
easyJet,Bristol,2024-04-07T18:35:00+00:00,2024-04-07T19:04:00+00:00,El Prat De Llobregat,2024-04-07T21:40:00+00:00,2024-04-07T21:58:00+00:00
Ryanair,Bristol,2024-04-07T08:25:00+00:00,2024-04-07T08:35:00+00:00,Barajas,2024-04-07T11:40:00+00:00,2024-04-07T11:38:00+00:00
easyJet,Bristol,2024-04-07T18:20:00+00:00,2024-04-07T18:33:00+00:00,Barajas,2024-04-07T21:35:00+00:00,2024-04-07T21:31:00+00:00
Jet2,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:23:00+00:00,Pablo Ruiz Picasso,2024-04-07T10:40:00+00:00,2024-04-07T10:59:00+00:00
easyJet,Bristol,2024-04-07T06:10:00+00:00,2024-04-07T06:10:00+00:00,Pablo Ruiz Picasso,2024-04-07T09:55:00+00:00,2024-04-07T09:48:00+00:00
easyJet,Bristol,2024-04-07T20:00:00+00:00,2024-04-07T20:43:00+00:00,Pablo Ruiz Picasso,2024-04-07T23:40:00+00:00,2024-04-08T00:21:00+00:00
TUIfly,Bristol,2024-04-07T06:00:00+00:00,2024-04-07T06:16:00+00:00,Pablo Ruiz Picasso,2024-04-07T09:35:00+00:00,2024-04-07T09:52:00+00:00
easyJet,Bristol,2024-04-07T06:15:00+00:00,2024-04-07T06:37:00+00:00,Corvera International,2024-04-07T09:45:00+00:00,
Ryanair,Bristol,2024-04-07T15:30:00+00:00,2024-04-07T18:21:00+00:00,Son Sant Joan Airport,2024-04-07T18:50:00+00:00,
Jet2,Bristol,2024-04-07T06:15:00+00:00,2024-04-07T06:54:00+00:00,Son Sant Joan Airport,2024-04-07T09:40:00+00:00,2024-04-07T10:09:00+00:00
easyJet,Bristol,2024-04-07T07:30:00+00:00,2024-04-07T07:31:00+00:00,Son Sant Joan Airport,2024-04-07T10:50:00+00:00,2024-04-07T10:44:00+00:00
easyJet,Bristol,2024-04-07T12:45:00+00:00,,Son Sant Joan Airport,2024-04-07T16:05:00+00:00,
easyJet,Bristol,2024-04-07T20:05:00+00:00,2024-04-07T20:40:00+00:00,Son Sant Joan Airport,2024-04-07T23:30:00+00:00,2024-04-07T23:45:00+00:00
easyJet,Bristol,2024-04-07T19:15:00+00:00,2024-04-07T19:28:00+00:00,Mérignac,2024-04-07T21:50:00+00:00,2024-04-07T21:45:00+00:00
easyJet,Bristol,2024-04-07T09:00:00+00:00,2024-04-07T09:26:00+00:00,Blagnac,2024-04-07T11:50:00+00:00,2024-04-07T12:02:00+00:00
Ryanair,Bristol,2024-04-07T11:20:00+00:00,2024-04-07T11:31:00+00:00,Marseille Provence Airport,2024-04-07T14:20:00+00:00,
easyJet,Bristol,2024-04-07T14:30:00+00:00,,Cote D'azur International Airport,2024-04-07T17:35:00+00:00,
easyJet,Bristol,2024-04-07T19:35:00+00:00,2024-04-07T20:05:00+00:00,Charles De Gaulle,2024-04-07T21:55:00+00:00,2024-04-07T22:04:00+00:00
easyJet,Bristol,2024-04-07T18:55:00+00:00,2024-04-07T19:08:00+00:00,Orly,2024-04-07T21:20:00+00:00,2024-04-07T21:15:00+00:00
easyJet,Bristol,2024-04-07T16:10:00+00:00,2024-04-07T16:52:00+00:00,Orly,2024-04-07T18:35:00+00:00,2024-04-07T19:02:00+00:00
easyJet,Bristol,2024-04-07T17:15:00+00:00,2024-04-07T18:00:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",2024-04-07T23:00:00+00:00,2024-04-07T23:17:00+00:00
easyJet,Bristol,2024-04-07T13:40:00+00:00,,Ioannis Kapodistrias,2024-04-07T18:55:00+00:00,
easyJet,Bristol,2024-04-07T06:35:00+00:00,2024-04-07T07:00:00+00:00,Diagoras,2024-04-07T12:50:00+00:00,2024-04-07T12:36:00+00:00
Ryanair,Bristol,2024-04-07T08:10:00+00:00,2024-04-07T08:40:00+00:00,Liszt Ferenc International,2024-04-07T11:40:00+00:00,2024-04-07T11:47:00+00:00
easyJet,Bristol,2024-04-07T06:35:00+00:00,2024-04-07T06:48:00+00:00,Milano Malpensa,2024-04-07T09:40:00+00:00,2024-04-07T09:33:00+00:00
Ryanair,Bristol,2024-04-07T07:25:00+00:00,2024-04-07T07:50:00+00:00,Bergamo - Orio al Serio,2024-04-07T10:25:00+00:00,2024-04-07T10:35:00+00:00
easyJet,Bristol,2024-04-07T07:10:00+00:00,2024-04-07T07:25:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-07T10:40:00+00:00,2024-04-07T10:42:00+00:00
easyJet,Bristol,2024-04-07T06:45:00+00:00,2024-04-07T07:10:00+00:00,Galileo Galilei,2024-04-07T10:00:00+00:00,2024-04-07T10:09:00+00:00
Ryanair,Bristol,2024-04-07T17:10:00+00:00,2024-04-07T17:54:00+00:00,Faro,2024-04-07T19:50:00+00:00,2024-04-07T20:26:00+00:00
Jet2,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:14:00+00:00,Faro,2024-04-07T09:40:00+00:00,2024-04-07T09:46:00+00:00
easyJet,Bristol,2024-04-07T19:00:00+00:00,2024-04-07T19:12:00+00:00,Faro,2024-04-07T21:35:00+00:00,2024-04-07T21:42:00+00:00
easyJet,Bristol,2024-04-07T09:45:00+00:00,,Faro,2024-04-07T12:20:00+00:00,
Ryanair,Bristol,2024-04-07T21:25:00+00:00,2024-04-07T22:26:00+00:00,Francisco Sá Carneiro,2024-04-07T23:35:00+00:00,2024-04-08T00:16:00+00:00
easyJet,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:40:00+00:00,Lisbon Portela,2024-04-07T09:35:00+00:00,2024-04-07T10:07:00+00:00
easyJet,Bristol,2024-04-07T15:25:00+00:00,2024-04-07T18:18:00+00:00,Lisbon Portela,2024-04-07T18:00:00+00:00,
Ryanair,Bristol,2024-04-07T08:05:00+00:00,2024-04-07T08:20:00+00:00,Henri Coanda International,2024-04-07T13:25:00+00:00,2024-04-07T13:09:00+00:00
easyJet,Bristol,2024-04-07T07:35:00+00:00,2024-04-07T07:54:00+00:00,Geneve-cointrin,2024-04-07T10:15:00+00:00,2024-04-07T10:20:00+00:00
easyJet,Bristol,2024-04-07T13:50:00+00:00,,Geneve-cointrin,2024-04-07T16:30:00+00:00,
easyJet,Bristol,2024-04-07T13:15:00+00:00,,Geneve-cointrin,2024-04-07T15:55:00+00:00,
Jet2,Bristol,2024-04-07T09:30:00+00:00,2024-04-07T09:31:00+00:00,Antalya,2024-04-07T15:50:00+00:00,
easyJet,Bristol,2024-04-07T15:20:00+00:00,2024-04-07T15:58:00+00:00,Antalya,2024-04-07T21:40:00+00:00,2024-04-07T21:55:00+00:00
easyJet,Bristol,2024-04-07T07:00:00+00:00,2024-04-07T07:16:00+00:00,Milas,2024-04-07T13:10:00+00:00,2024-04-07T12:55:00+00:00
easyJet,Bristol,2024-04-07T06:10:00+00:00,2024-04-07T06:24:00+00:00,North Front,2024-04-07T09:50:00+00:00,2024-04-07T10:08:00+00:00
