Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival,Event Time,Event Time Rounded,Event DateTime,Event Date
Ryanair,El Prat De Llobregat,2024-04-16 06:25:00+00:00,2024-04-16 06:33:00+00:00,Bristol,2024-04-16 07:50:00+00:00,2024-04-16 07:40:00+00:00,2024-04-16 07:40:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
Ryanair,Faro,2024-04-16 06:30:00+00:00,2024-04-16 06:34:00+00:00,Bristol,2024-04-16 09:10:00+00:00,2024-04-16 09:10:00+00:00,2024-04-16 09:10:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 09:00:00,2024-04-16
easyJet,Faro,2024-04-16 07:00:00+00:00,2024-04-16 07:19:00+00:00,Bristol,2024-04-16 09:40:00+00:00,2024-04-16 09:54:00+00:00,2024-04-16 09:54:00+00:00,2024-04-16 10:00:00+00:00,2024-04-16 10:00:00,2024-04-16
easyJet,Alicante El Altet,2024-04-16 07:10:00+00:00,2024-04-16 07:22:00+00:00,Bristol,2024-04-16 08:45:00+00:00,2024-04-16 08:56:00+00:00,2024-04-16 08:56:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 09:00:00,2024-04-16
easyJet,El Prat De Llobregat,2024-04-16 07:40:00+00:00,2024-04-16 07:53:00+00:00,Bristol,2024-04-16 09:00:00+00:00,2024-04-16 09:05:00+00:00,2024-04-16 09:05:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 09:00:00,2024-04-16
Other,Dublin International,2024-04-16 06:40:00+00:00,2024-04-16 07:05:00+00:00,Bristol,2024-04-16 07:55:00+00:00,2024-04-16 07:53:00+00:00,2024-04-16 07:53:00+00:00,2024-04-16 08:00:00+00:00,2024-04-16 08:00:00,2024-04-16
Other,Dublin International,2024-04-16 06:40:00+00:00,2024-04-16 07:05:00+00:00,Bristol,2024-04-16 07:55:00+00:00,2024-04-16 07:53:00+00:00,2024-04-16 07:53:00+00:00,2024-04-16 08:00:00+00:00,2024-04-16 08:00:00,2024-04-16
Other,Guernsey,2024-04-16 07:25:00+00:00,2024-04-16 07:25:00+00:00,Bristol,2024-04-16 08:19:00+00:00,2024-04-16 08:11:00+00:00,2024-04-16 08:11:00+00:00,2024-04-16 08:00:00+00:00,2024-04-16 08:00:00,2024-04-16
Other,Bristol,2024-04-16 17:00:00+00:00,2024-04-16 18:03:00+00:00,Aldergrove International Airport,2024-04-16 18:07:00+00:00,,2024-04-16 18:03:00+00:00,2024-04-16 18:00:00+00:00,2024-04-16 18:00:00,2024-04-16
easyJet,Bristol,2024-04-16 07:00:00+00:00,2024-04-16 07:15:00+00:00,Aldergrove International Airport,2024-04-16 08:10:00+00:00,2024-04-16 08:14:00+00:00,2024-04-16 07:15:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
easyJet,Bristol,2024-04-16 16:05:00+00:00,2024-04-16 16:00:00+00:00,Aldergrove International Airport,2024-04-16 17:15:00+00:00,2024-04-16 16:59:00+00:00,2024-04-16 16:00:00+00:00,2024-04-16 16:00:00+00:00,2024-04-16 16:00:00,2024-04-16
easyJet,Bristol,2024-04-16 19:45:00+00:00,2024-04-16 20:00:00+00:00,Aldergrove International Airport,2024-04-16 20:55:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 20:00:00+00:00,2024-04-16 20:00:00+00:00,2024-04-16 20:00:00,2024-04-16
Other,Bristol,2024-04-16 18:15:00+00:00,2024-04-16 18:42:00+00:00,Birmingham International Airport,2024-04-16 18:45:00+00:00,2024-04-16 19:06:00+00:00,2024-04-16 18:42:00+00:00,2024-04-16 18:30:00+00:00,2024-04-16 18:30:00,2024-04-16
Other,Bristol,2024-04-16 08:50:00+00:00,2024-04-16 08:52:00+00:00,Guernsey,2024-04-16 09:43:00+00:00,2024-04-16 09:30:00+00:00,2024-04-16 08:52:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 09:00:00,2024-04-16
Other,Bristol,2024-04-16 10:40:00+00:00,2024-04-16 11:04:00+00:00,Jersey,2024-04-16 11:34:00+00:00,2024-04-16 11:47:00+00:00,2024-04-16 11:04:00+00:00,2024-04-16 11:00:00+00:00,2024-04-16 11:00:00,2024-04-16
Other,Bristol,2024-04-16 17:35:00+00:00,2024-04-16 17:35:00+00:00,Walney Island,2024-04-16 18:35:00+00:00,2024-04-16 09:41:00+00:00,2024-04-16 17:35:00+00:00,2024-04-16 17:30:00+00:00,2024-04-16 17:30:00,2024-04-16
easyJet,Bristol,2024-04-16 20:15:00+00:00,2024-04-16 20:32:00+00:00,Newcastle Airport,2024-04-16 21:20:00+00:00,,2024-04-16 20:32:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
Other,Bristol,2024-04-16 19:55:00+00:00,2024-04-16 21:13:00+00:00,Dyce,2024-04-16 21:25:00+00:00,,2024-04-16 21:13:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
Other,Bristol,2024-04-16 19:55:00+00:00,2024-04-16 21:13:00+00:00,Dyce,2024-04-16 21:25:00+00:00,,2024-04-16 21:13:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
Other,Bristol,2024-04-16 19:55:00+00:00,2024-04-16 21:13:00+00:00,Dyce,2024-04-16 21:25:00+00:00,,2024-04-16 21:13:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
easyJet,Bristol,2024-04-16 10:55:00+00:00,2024-04-16 11:20:00+00:00,Inverness,2024-04-16 12:25:00+00:00,2024-04-16 12:38:00+00:00,2024-04-16 11:20:00+00:00,2024-04-16 11:30:00+00:00,2024-04-16 11:30:00,2024-04-16
easyJet,Bristol,2024-04-16 07:00:00+00:00,2024-04-16 07:06:00+00:00,Glasgow International,2024-04-16 08:15:00+00:00,2024-04-16 08:09:00+00:00,2024-04-16 07:06:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
easyJet,Bristol,2024-04-16 16:20:00+00:00,2024-04-16 16:19:00+00:00,Glasgow International,2024-04-16 17:35:00+00:00,2024-04-16 17:26:00+00:00,2024-04-16 16:19:00+00:00,2024-04-16 16:30:00+00:00,2024-04-16 16:30:00,2024-04-16
easyJet,Bristol,2024-04-16 19:55:00+00:00,2024-04-16 19:51:00+00:00,Glasgow International,2024-04-16 21:10:00+00:00,2024-04-16 20:57:00+00:00,2024-04-16 19:51:00+00:00,2024-04-16 20:00:00+00:00,2024-04-16 20:00:00,2024-04-16
easyJet,Bristol,2024-04-16 07:00:00+00:00,2024-04-16 06:58:00+00:00,Edinburgh,2024-04-16 08:15:00+00:00,2024-04-16 07:54:00+00:00,2024-04-16 06:58:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
easyJet,Bristol,2024-04-16 10:45:00+00:00,2024-04-16 10:42:00+00:00,Edinburgh,2024-04-16 12:00:00+00:00,2024-04-16 11:45:00+00:00,2024-04-16 10:42:00+00:00,2024-04-16 10:30:00+00:00,2024-04-16 10:30:00,2024-04-16
easyJet,Bristol,2024-04-16 19:25:00+00:00,2024-04-16 20:25:00+00:00,Edinburgh,2024-04-16 20:40:00+00:00,2024-04-16 21:29:00+00:00,2024-04-16 20:25:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
easyJet,Bristol,2024-04-16 11:55:00+00:00,2024-04-16 12:14:00+00:00,Edinburgh,2024-04-16 13:10:00+00:00,2024-04-16 13:18:00+00:00,2024-04-16 12:14:00+00:00,2024-04-16 12:00:00+00:00,2024-04-16 12:00:00,2024-04-16
Other,Bristol,2024-04-16 13:45:00+00:00,2024-04-16 15:44:00+00:00,Schiphol,2024-04-16 16:05:00+00:00,,2024-04-16 15:44:00+00:00,2024-04-16 15:30:00+00:00,2024-04-16 15:30:00,2024-04-16
Other,Bristol,2024-04-16 17:30:00+00:00,2024-04-16 19:02:00+00:00,Schiphol,2024-04-16 19:45:00+00:00,,2024-04-16 19:02:00+00:00,2024-04-16 19:00:00+00:00,2024-04-16 19:00:00,2024-04-16
Other,Bristol,2024-04-16 06:45:00+00:00,2024-04-16 07:48:00+00:00,Schiphol,2024-04-16 08:57:00+00:00,,2024-04-16 07:48:00+00:00,2024-04-16 08:00:00+00:00,2024-04-16 08:00:00,2024-04-16
Other,Bristol,2024-04-16 13:45:00+00:00,2024-04-16 15:44:00+00:00,Schiphol,2024-04-16 16:05:00+00:00,,2024-04-16 15:44:00+00:00,2024-04-16 15:30:00+00:00,2024-04-16 15:30:00,2024-04-16
Other,Bristol,2024-04-16 13:45:00+00:00,2024-04-16 15:44:00+00:00,Schiphol,2024-04-16 16:05:00+00:00,,2024-04-16 15:44:00+00:00,2024-04-16 15:30:00+00:00,2024-04-16 15:30:00,2024-04-16
easyJet,Bristol,2024-04-16 07:05:00+00:00,2024-04-16 07:12:00+00:00,Schiphol,2024-04-16 09:25:00+00:00,2024-04-16 09:12:00+00:00,2024-04-16 07:12:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
easyJet,Bristol,2024-04-16 15:55:00+00:00,2024-04-16 16:42:00+00:00,Schiphol,2024-04-16 18:15:00+00:00,2024-04-16 18:45:00+00:00,2024-04-16 16:42:00+00:00,2024-04-16 16:30:00+00:00,2024-04-16 16:30:00,2024-04-16
easyJet,Bristol,2024-04-16 16:35:00+00:00,2024-04-16 16:29:00+00:00,Schiphol,2024-04-16 18:55:00+00:00,2024-04-16 18:32:00+00:00,2024-04-16 16:29:00+00:00,2024-04-16 16:30:00+00:00,2024-04-16 16:30:00,2024-04-16
easyJet,Bristol,2024-04-16 09:15:00+00:00,2024-04-16 09:49:00+00:00,Schiphol,2024-04-16 11:35:00+00:00,2024-04-16 11:50:00+00:00,2024-04-16 09:49:00+00:00,2024-04-16 10:00:00+00:00,2024-04-16 10:00:00,2024-04-16
Other,Bristol,2024-04-16 13:45:00+00:00,2024-04-16 15:44:00+00:00,Schiphol,2024-04-16 16:05:00+00:00,,2024-04-16 15:44:00+00:00,2024-04-16 15:30:00+00:00,2024-04-16 15:30:00,2024-04-16
Other,Bristol,2024-04-16 17:30:00+00:00,2024-04-16 19:02:00+00:00,Schiphol,2024-04-16 19:45:00+00:00,,2024-04-16 19:02:00+00:00,2024-04-16 19:00:00+00:00,2024-04-16 19:00:00,2024-04-16
Other,Bristol,2024-04-16 17:30:00+00:00,2024-04-16 19:02:00+00:00,Schiphol,2024-04-16 19:45:00+00:00,,2024-04-16 19:02:00+00:00,2024-04-16 19:00:00+00:00,2024-04-16 19:00:00,2024-04-16
Other,Bristol,2024-04-16 16:30:00+00:00,2024-04-16 16:34:00+00:00,Cork,2024-04-16 18:00:00+00:00,2024-04-16 17:39:00+00:00,2024-04-16 16:34:00+00:00,2024-04-16 16:30:00+00:00,2024-04-16 16:30:00,2024-04-16
Other,Bristol,2024-04-16 16:30:00+00:00,2024-04-16 16:34:00+00:00,Cork,2024-04-16 18:00:00+00:00,2024-04-16 17:39:00+00:00,2024-04-16 16:34:00+00:00,2024-04-16 16:30:00+00:00,2024-04-16 16:30:00,2024-04-16
Other,Bristol,2024-04-16 08:25:00+00:00,2024-04-16 08:35:00+00:00,Dublin International,2024-04-16 09:40:00+00:00,2024-04-16 09:30:00+00:00,2024-04-16 08:35:00+00:00,2024-04-16 08:30:00+00:00,2024-04-16 08:30:00,2024-04-16
Other,Bristol,2024-04-16 18:55:00+00:00,2024-04-16 19:06:00+00:00,Dublin International,2024-04-16 20:20:00+00:00,2024-04-16 20:05:00+00:00,2024-04-16 19:06:00+00:00,2024-04-16 19:00:00+00:00,2024-04-16 19:00:00,2024-04-16
Other,Bristol,2024-04-16 20:25:00+00:00,2024-04-16 20:20:00+00:00,Dublin International,2024-04-16 21:45:00+00:00,2024-04-16 21:16:00+00:00,2024-04-16 20:20:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
Other,Bristol,2024-04-16 08:25:00+00:00,2024-04-16 08:35:00+00:00,Dublin International,2024-04-16 09:40:00+00:00,2024-04-16 09:30:00+00:00,2024-04-16 08:35:00+00:00,2024-04-16 08:30:00+00:00,2024-04-16 08:30:00,2024-04-16
Other,Bristol,2024-04-16 18:55:00+00:00,2024-04-16 19:06:00+00:00,Dublin International,2024-04-16 20:20:00+00:00,2024-04-16 20:05:00+00:00,2024-04-16 19:06:00+00:00,2024-04-16 19:00:00+00:00,2024-04-16 19:00:00,2024-04-16
Other,Bristol,2024-04-16 20:25:00+00:00,2024-04-16 20:20:00+00:00,Dublin International,2024-04-16 21:45:00+00:00,2024-04-16 21:16:00+00:00,2024-04-16 20:20:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 07:30:00+00:00,2024-04-16 07:29:00+00:00,Dublin International,2024-04-16 08:35:00+00:00,2024-04-16 08:15:00+00:00,2024-04-16 07:29:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 21:00:00+00:00,2024-04-16 20:56:00+00:00,Dublin International,2024-04-16 22:05:00+00:00,2024-04-16 21:41:00+00:00,2024-04-16 20:56:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 16:00:00+00:00,2024-04-16 16:03:00+00:00,Dublin International,2024-04-16 17:05:00+00:00,2024-04-16 16:48:00+00:00,2024-04-16 16:03:00+00:00,2024-04-16 16:00:00+00:00,2024-04-16 16:00:00,2024-04-16
Other,Bristol,2024-04-16 08:25:00+00:00,2024-04-16 08:35:00+00:00,Dublin International,2024-04-16 09:40:00+00:00,2024-04-16 09:30:00+00:00,2024-04-16 08:35:00+00:00,2024-04-16 08:30:00+00:00,2024-04-16 08:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 15:05:00+00:00,2024-04-16 15:12:00+00:00,Lawica,2024-04-16 18:15:00+00:00,2024-04-16 18:02:00+00:00,2024-04-16 15:12:00+00:00,2024-04-16 15:00:00+00:00,2024-04-16 15:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 19:00:00+00:00,2024-04-16 19:33:00+00:00,Copernicus Airport,2024-04-16 22:10:00+00:00,2024-04-16 22:25:00+00:00,2024-04-16 19:33:00+00:00,2024-04-16 19:30:00+00:00,2024-04-16 19:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 05:55:00+00:00,2024-04-16 06:00:00+00:00,Gran Canaria,2024-04-16 10:10:00+00:00,2024-04-16 09:48:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00,2024-04-16
Other,Bristol,2024-04-16 08:30:00+00:00,2024-04-16 08:32:00+00:00,Gran Canaria,2024-04-16 12:45:00+00:00,2024-04-16 12:21:00+00:00,2024-04-16 08:32:00+00:00,2024-04-16 08:30:00+00:00,2024-04-16 08:30:00,2024-04-16
Other,Bristol,2024-04-16 09:30:00+00:00,2024-04-16 09:45:00+00:00,Lanzarote,2024-04-16 13:30:00+00:00,2024-04-16 13:15:00+00:00,2024-04-16 09:45:00+00:00,2024-04-16 10:00:00+00:00,2024-04-16 10:00:00,2024-04-16
easyJet,Bristol,2024-04-16 06:05:00+00:00,2024-04-16 06:08:00+00:00,Lanzarote,2024-04-16 10:05:00+00:00,2024-04-16 09:36:00+00:00,2024-04-16 06:08:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 07:30:00+00:00,2024-04-16 07:27:00+00:00,Sur Reina Sofia,2024-04-16 11:45:00+00:00,2024-04-16 11:16:00+00:00,2024-04-16 07:27:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
Other,Bristol,2024-04-16 10:30:00+00:00,2024-04-16 10:48:00+00:00,Sur Reina Sofia,2024-04-16 14:45:00+00:00,2024-04-16 14:37:00+00:00,2024-04-16 10:48:00+00:00,2024-04-16 11:00:00+00:00,2024-04-16 11:00:00,2024-04-16
easyJet,Bristol,2024-04-16 06:15:00+00:00,2024-04-16 06:13:00+00:00,Sur Reina Sofia,2024-04-16 10:30:00+00:00,2024-04-16 09:57:00+00:00,2024-04-16 06:13:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00,2024-04-16
Other,Bristol,2024-04-16 14:05:00+00:00,2024-04-16 14:10:00+00:00,Sur Reina Sofia,2024-04-16 18:10:00+00:00,2024-04-16 17:59:00+00:00,2024-04-16 14:10:00+00:00,2024-04-16 14:00:00+00:00,2024-04-16 14:00:00,2024-04-16
easyJet,Bristol,2024-04-16 06:30:00+00:00,2024-04-16 06:35:00+00:00,Menara,2024-04-16 09:55:00+00:00,2024-04-16 09:26:00+00:00,2024-04-16 06:35:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
Other,Bristol,2024-04-16 07:00:00+00:00,2024-04-16 07:03:00+00:00,Menara,2024-04-16 10:15:00+00:00,2024-04-16 09:56:00+00:00,2024-04-16 07:03:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
Other,Bristol,2024-04-16 09:00:00+00:00,2024-04-16 09:08:00+00:00,Amilcar Cabral International,2024-04-16 12:55:00+00:00,2024-04-16 12:36:00+00:00,2024-04-16 09:08:00+00:00,2024-04-16 09:00:00+00:00,2024-04-16 09:00:00,2024-04-16
easyJet,Bristol,2024-04-16 13:50:00+00:00,2024-04-16 14:08:00+00:00,Hurghada,2024-04-16 20:20:00+00:00,2024-04-16 20:20:00+00:00,2024-04-16 14:08:00+00:00,2024-04-16 14:00:00+00:00,2024-04-16 14:00:00,2024-04-16
easyJet,Bristol,2024-04-16 12:50:00+00:00,2024-04-16 14:04:00+00:00,Sharm el-Sheikh International Airport,2024-04-16 19:25:00+00:00,,2024-04-16 14:04:00+00:00,2024-04-16 14:00:00+00:00,2024-04-16 14:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 07:30:00+00:00,2024-04-16 07:31:00+00:00,Rinas Mother Teresa,2024-04-16 11:40:00+00:00,2024-04-16 11:09:00+00:00,2024-04-16 07:31:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
easyJet,Bristol,2024-04-16 07:10:00+00:00,2024-04-16 07:19:00+00:00,Larnaca,2024-04-16 13:45:00+00:00,2024-04-16 13:35:00+00:00,2024-04-16 07:19:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 06:15:00+00:00,2024-04-16 06:17:00+00:00,Alicante El Altet,2024-04-16 09:40:00+00:00,2024-04-16 09:17:00+00:00,2024-04-16 06:17:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 15:45:00+00:00,2024-04-16 15:50:00+00:00,Alicante El Altet,2024-04-16 19:10:00+00:00,2024-04-16 18:49:00+00:00,2024-04-16 15:50:00+00:00,2024-04-16 16:00:00+00:00,2024-04-16 16:00:00,2024-04-16
easyJet,Bristol,2024-04-16 10:15:00+00:00,2024-04-16 10:36:00+00:00,Alicante El Altet,2024-04-16 13:45:00+00:00,2024-04-16 13:35:00+00:00,2024-04-16 10:36:00+00:00,2024-04-16 10:30:00+00:00,2024-04-16 10:30:00,2024-04-16
easyJet,Bristol,2024-04-16 13:05:00+00:00,2024-04-16 14:19:00+00:00,Alicante El Altet,2024-04-16 16:30:00+00:00,,2024-04-16 14:19:00+00:00,2024-04-16 14:30:00+00:00,2024-04-16 14:30:00,2024-04-16
easyJet,Bristol,2024-04-16 11:20:00+00:00,2024-04-16 11:29:00+00:00,Bilbao,2024-04-16 14:10:00+00:00,2024-04-16 13:51:00+00:00,2024-04-16 11:29:00+00:00,2024-04-16 11:30:00+00:00,2024-04-16 11:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 08:15:00+00:00,2024-04-16 08:22:00+00:00,El Prat De Llobregat,2024-04-16 11:25:00+00:00,2024-04-16 11:00:00+00:00,2024-04-16 08:22:00+00:00,2024-04-16 08:30:00+00:00,2024-04-16 08:30:00,2024-04-16
easyJet,Bristol,2024-04-16 18:35:00+00:00,2024-04-16 18:35:00+00:00,El Prat De Llobregat,2024-04-16 21:40:00+00:00,2024-04-16 21:06:00+00:00,2024-04-16 18:35:00+00:00,2024-04-16 18:30:00+00:00,2024-04-16 18:30:00,2024-04-16
easyJet,Bristol,2024-04-16 10:25:00+00:00,2024-04-16 10:20:00+00:00,El Prat De Llobregat,2024-04-16 13:30:00+00:00,2024-04-16 12:55:00+00:00,2024-04-16 10:20:00+00:00,2024-04-16 10:30:00+00:00,2024-04-16 10:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 20:25:00+00:00,2024-04-16 20:22:00+00:00,Girona-Costa Brava,2024-04-16 23:25:00+00:00,2024-04-16 22:59:00+00:00,2024-04-16 20:22:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 20:10:00+00:00,2024-04-16 20:49:00+00:00,Barajas,2024-04-16 23:25:00+00:00,2024-04-16 23:32:00+00:00,2024-04-16 20:49:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
easyJet,Bristol,2024-04-16 17:50:00+00:00,2024-04-16 17:58:00+00:00,Barajas,2024-04-16 21:05:00+00:00,2024-04-16 20:42:00+00:00,2024-04-16 17:58:00+00:00,2024-04-16 18:00:00+00:00,2024-04-16 18:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 17:25:00+00:00,2024-04-16 17:30:00+00:00,Pablo Ruiz Picasso,2024-04-16 21:05:00+00:00,2024-04-16 20:42:00+00:00,2024-04-16 17:30:00+00:00,2024-04-16 17:30:00+00:00,2024-04-16 17:30:00,2024-04-16
easyJet,Bristol,2024-04-16 06:00:00+00:00,2024-04-16 06:03:00+00:00,Pablo Ruiz Picasso,2024-04-16 09:45:00+00:00,2024-04-16 09:18:00+00:00,2024-04-16 06:03:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00,2024-04-16
easyJet,Bristol,2024-04-16 13:10:00+00:00,2024-04-16 13:12:00+00:00,Pablo Ruiz Picasso,2024-04-16 16:50:00+00:00,2024-04-16 16:19:00+00:00,2024-04-16 13:12:00+00:00,2024-04-16 13:00:00+00:00,2024-04-16 13:00:00,2024-04-16
easyJet,Bristol,2024-04-16 19:55:00+00:00,2024-04-16 21:10:00+00:00,Pablo Ruiz Picasso,2024-04-16 23:35:00+00:00,,2024-04-16 21:10:00+00:00,2024-04-16 21:00:00+00:00,2024-04-16 21:00:00,2024-04-16
easyJet,Bristol,2024-04-16 06:35:00+00:00,2024-04-16 06:42:00+00:00,Corvera International,2024-04-16 10:05:00+00:00,,2024-04-16 06:42:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 12:00:00+00:00,2024-04-16 12:23:00+00:00,Son Sant Joan Airport,2024-04-16 15:20:00+00:00,2024-04-16 15:11:00+00:00,2024-04-16 12:23:00+00:00,2024-04-16 12:30:00+00:00,2024-04-16 12:30:00,2024-04-16
easyJet,Bristol,2024-04-16 06:00:00+00:00,2024-04-16 06:06:00+00:00,Son Sant Joan Airport,2024-04-16 09:20:00+00:00,2024-04-16 08:59:00+00:00,2024-04-16 06:06:00+00:00,2024-04-16 06:00:00+00:00,2024-04-16 06:00:00,2024-04-16
easyJet,Bristol,2024-04-16 20:15:00+00:00,2024-04-16 20:29:00+00:00,Son Sant Joan Airport,2024-04-16 23:35:00+00:00,2024-04-16 23:19:00+00:00,2024-04-16 20:29:00+00:00,2024-04-16 20:30:00+00:00,2024-04-16 20:30:00,2024-04-16
Other,Bristol,2024-04-16 06:30:00+00:00,2024-04-16 06:38:00+00:00,Son Sant Joan Airport,2024-04-16 09:45:00+00:00,2024-04-16 09:22:00+00:00,2024-04-16 06:38:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
easyJet,Bristol,2024-04-16 06:10:00+00:00,2024-04-16 06:26:00+00:00,Cote D'azur International Airport,2024-04-16 09:15:00+00:00,2024-04-16 09:01:00+00:00,2024-04-16 06:26:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 07:15:00+00:00,2024-04-16 07:36:00+00:00,Beziers Vias,2024-04-16 10:10:00+00:00,,2024-04-16 07:36:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
easyJet,Bristol,2024-04-16 07:15:00+00:00,2024-04-16 07:17:00+00:00,Charles De Gaulle,2024-04-16 09:35:00+00:00,2024-04-16 09:13:00+00:00,2024-04-16 07:17:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
easyJet,Bristol,2024-04-16 13:25:00+00:00,2024-04-16 13:26:00+00:00,Charles De Gaulle,2024-04-16 15:45:00+00:00,2024-04-16 15:21:00+00:00,2024-04-16 13:26:00+00:00,2024-04-16 13:30:00+00:00,2024-04-16 13:30:00,2024-04-16
easyJet,Bristol,2024-04-16 16:20:00+00:00,2024-04-16 16:45:00+00:00,Orly,2024-04-16 18:45:00+00:00,2024-04-16 18:40:00+00:00,2024-04-16 16:45:00+00:00,2024-04-16 17:00:00+00:00,2024-04-16 17:00:00,2024-04-16
Other,Bristol,2024-04-16 13:50:00+00:00,2024-04-16 13:57:00+00:00,Nikos Kazantzakis Airport,2024-04-16 19:50:00+00:00,2024-04-16 19:36:00+00:00,2024-04-16 13:57:00+00:00,2024-04-16 14:00:00+00:00,2024-04-16 14:00:00,2024-04-16
easyJet,Bristol,2024-04-16 07:00:00+00:00,2024-04-16 07:08:00+00:00,Diagoras,2024-04-16 13:15:00+00:00,2024-04-16 12:42:00+00:00,2024-04-16 07:08:00+00:00,2024-04-16 07:00:00+00:00,2024-04-16 07:00:00,2024-04-16
Ryanair,Bristol,2024-04-16 18:15:00+00:00,2024-04-16 18:17:00+00:00,Liszt Ferenc International,2024-04-16 21:45:00+00:00,2024-04-16 21:28:00+00:00,2024-04-16 18:17:00+00:00,2024-04-16 18:30:00+00:00,2024-04-16 18:30:00,2024-04-16
Ryanair,Bristol,2024-04-16 07:25:00+00:00,2024-04-16 07:42:00+00:00,Bergamo - Orio al Serio,2024-04-16 10:25:00+00:00,2024-04-16 10:20:00+00:00,2024-04-16 07:42:00+00:00,2024-04-16 07:30:00+00:00,2024-04-16 07:30:00,2024-04-16
easyJet,Bristol,2024-04-16 06:15:00+00:00,2024-04-16 06:22:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-16 09:45:00+00:00,2024-04-16 09:31:00+00:00,2024-04-16 06:22:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
easyJet,Bristol,2024-04-16 06:15:00+00:00,2024-04-16 06:24:00+00:00,Capodichino,2024-04-16 10:00:00+00:00,2024-04-16 09:46:00+00:00,2024-04-16 06:24:00+00:00,2024-04-16 06:30:00+00:00,2024-04-16 06:30:00,2024-04-16
easyJet,Bristol,2024-04-16 17:45:00+00:00,2024-04-16 17:54:00+00:00,Galileo Galilei,2024-04-16 21:00:00+00:00,2024-04-16 20:46:00+00:00,2024-04-16 17:54:00+00:00,2024-04-16 18:00:00+00:00,2024-04-16 18:00:00,2024-04-16
