Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Ryanair,Bristol,2024-04-20T15:50:00+00:00,2024-04-20T16:24:00+00:00,Gran Canaria,2024-04-20T20:00:00+00:00,2024-04-20T20:03:00+00:00
Jet2,Bristol,2024-04-20T15:25:00+00:00,2024-04-20T15:42:00+00:00,Gran Canaria,2024-04-20T19:40:00+00:00,2024-04-20T19:28:00+00:00
easyJet,Bristol,2024-04-20T15:45:00+00:00,2024-04-20T16:00:00+00:00,Gran Canaria,2024-04-20T20:05:00+00:00,2024-04-20T19:42:00+00:00
Jet2,Bristol,2024-04-20T14:00:00+00:00,2024-04-20T14:35:00+00:00,Lanzarote,2024-04-20T18:00:00+00:00,2024-04-20T18:13:00+00:00
easyJet,Bristol,2024-04-20T06:20:00+00:00,2024-04-20T06:28:00+00:00,Lanzarote,2024-04-20T10:20:00+00:00,2024-04-20T10:03:00+00:00
Ryanair,Bristol,2024-04-20T13:50:00+00:00,2024-04-20T14:03:00+00:00,Sur Reina Sofia,2024-04-20T18:05:00+00:00,2024-04-20T17:49:00+00:00
Jet2,Bristol,2024-04-20T13:50:00+00:00,2024-04-20T14:13:00+00:00,Sur Reina Sofia,2024-04-20T18:05:00+00:00,2024-04-20T17:57:00+00:00
easyJet,Bristol,2024-04-20T06:10:00+00:00,2024-04-20T06:13:00+00:00,Sur Reina Sofia,2024-04-20T10:25:00+00:00,2024-04-20T09:59:00+00:00
easyJet,Bristol,2024-04-20T20:05:00+00:00,2024-04-20T20:23:00+00:00,Sur Reina Sofia,2024-04-21T00:08:00+00:00,2024-04-20T23:55:00+00:00
easyJet,Bristol,2024-04-20T17:00:00+00:00,2024-04-20T17:16:00+00:00,Menara,2024-04-20T20:25:00+00:00,2024-04-20T20:17:00+00:00
easyJet,Bristol,2024-04-20T13:30:00+00:00,2024-04-20T13:51:00+00:00,Hurghada,2024-04-20T20:00:00+00:00,2024-04-20T19:47:00+00:00
easyJet,Bristol,2024-04-20T13:10:00+00:00,2024-04-20T13:27:00+00:00,Sharm el-Sheikh International Airport,2024-04-20T19:45:00+00:00,2024-04-20T19:21:00+00:00
Ryanair,Bristol,2024-04-20T18:00:00+00:00,2024-04-20T18:56:00+00:00,Rinas Mother Teresa,2024-04-20T22:10:00+00:00,
easyJet,Bristol,2024-04-20T07:00:00+00:00,2024-04-20T07:12:00+00:00,Larnaca,2024-04-20T13:35:00+00:00,2024-04-20T13:29:00+00:00
easyJet,Bristol,2024-04-20T14:40:00+00:00,2024-04-20T14:58:00+00:00,Paphos International Airport,2024-04-20T21:20:00+00:00,2024-04-20T21:03:00+00:00
TUIfly,Bristol,2024-04-20T13:15:00+00:00,2024-04-20T13:29:00+00:00,Paphos International Airport,2024-04-20T19:45:00+00:00,
Ryanair,Bristol,2024-04-20T09:25:00+00:00,2024-04-20T09:50:00+00:00,Alicante El Altet,2024-04-20T12:50:00+00:00,2024-04-20T12:54:00+00:00
Ryanair,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T17:32:00+00:00,Alicante El Altet,2024-04-20T20:55:00+00:00,2024-04-20T20:33:00+00:00
Jet2,Bristol,2024-04-20T06:55:00+00:00,2024-04-20T07:00:00+00:00,Alicante El Altet,2024-04-20T10:25:00+00:00,2024-04-20T10:07:00+00:00
easyJet,Bristol,2024-04-20T06:00:00+00:00,2024-04-20T06:02:00+00:00,Alicante El Altet,2024-04-20T09:25:00+00:00,2024-04-20T09:01:00+00:00
easyJet,Bristol,2024-04-20T13:25:00+00:00,2024-04-20T14:10:00+00:00,Alicante El Altet,2024-04-20T16:50:00+00:00,2024-04-20T17:09:00+00:00
Ryanair,Bristol,2024-04-20T08:15:00+00:00,2024-04-20T08:21:00+00:00,El Prat De Llobregat,2024-04-20T11:25:00+00:00,2024-04-20T11:00:00+00:00
easyJet,Bristol,2024-04-20T07:00:00+00:00,2024-04-20T07:20:00+00:00,El Prat De Llobregat,2024-04-20T10:05:00+00:00,2024-04-20T09:58:00+00:00
easyJet,Bristol,2024-04-20T15:05:00+00:00,2024-04-20T15:45:00+00:00,El Prat De Llobregat,2024-04-20T18:10:00+00:00,2024-04-20T18:24:00+00:00
easyJet,Bristol,2024-04-20T19:25:00+00:00,2024-04-20T19:59:00+00:00,Ibiza,2024-04-20T22:55:00+00:00,2024-04-20T22:59:00+00:00
Ryanair,Bristol,2024-04-20T06:55:00+00:00,2024-04-20T07:06:00+00:00,Pablo Ruiz Picasso,2024-04-20T10:35:00+00:00,2024-04-20T10:27:00+00:00
Jet2,Bristol,2024-04-20T07:30:00+00:00,2024-04-20T07:57:00+00:00,Pablo Ruiz Picasso,2024-04-20T11:10:00+00:00,2024-04-20T11:15:00+00:00
easyJet,Bristol,2024-04-20T06:00:00+00:00,2024-04-20T06:08:00+00:00,Pablo Ruiz Picasso,2024-04-20T09:45:00+00:00,2024-04-20T09:19:00+00:00
easyJet,Bristol,2024-04-20T12:20:00+00:00,2024-04-20T12:34:00+00:00,Pablo Ruiz Picasso,2024-04-20T16:00:00+00:00,2024-04-20T15:48:00+00:00
easyJet,Bristol,2024-04-20T19:55:00+00:00,2024-04-20T20:15:00+00:00,Pablo Ruiz Picasso,2024-04-20T23:35:00+00:00,2024-04-20T23:27:00+00:00
easyJet,Bristol,2024-04-20T06:15:00+00:00,2024-04-20T06:16:00+00:00,Corvera International,2024-04-20T09:45:00+00:00,
Ryanair,Bristol,2024-04-20T07:10:00+00:00,2024-04-20T07:15:00+00:00,Son Sant Joan Airport,2024-04-20T10:30:00+00:00,2024-04-20T10:10:00+00:00
Ryanair,Bristol,2024-04-20T12:40:00+00:00,2024-04-20T12:53:00+00:00,Son Sant Joan Airport,2024-04-20T16:00:00+00:00,2024-04-20T15:52:00+00:00
Jet2,Bristol,2024-04-20T07:25:00+00:00,2024-04-20T07:32:00+00:00,Son Sant Joan Airport,2024-04-20T10:50:00+00:00,2024-04-20T10:32:00+00:00
easyJet,Bristol,2024-04-20T12:55:00+00:00,2024-04-20T13:33:00+00:00,Son Sant Joan Airport,2024-04-20T16:15:00+00:00,2024-04-20T16:26:00+00:00
easyJet,Bristol,2024-04-20T20:00:00+00:00,2024-04-20T20:09:00+00:00,Son Sant Joan Airport,2024-04-20T23:20:00+00:00,2024-04-20T23:03:00+00:00
Ryanair,Bristol,2024-04-20T15:10:00+00:00,2024-04-20T15:38:00+00:00,Reus,2024-04-20T18:08:00+00:00,
Jet2,Bristol,2024-04-20T07:00:00+00:00,2024-04-20T07:10:00+00:00,Reus,2024-04-20T10:10:00+00:00,
Ryanair,Bristol,2024-04-20T06:30:00+00:00,2024-04-20T06:33:00+00:00,Valencia,2024-04-20T09:45:00+00:00,2024-04-20T09:29:00+00:00
easyJet,Bristol,2024-04-20T07:20:00+00:00,2024-04-20T07:45:00+00:00,Cote D'azur International Airport,2024-04-20T10:25:00+00:00,2024-04-20T10:19:00+00:00
easyJet,Bristol,2024-04-20T18:25:00+00:00,2024-04-20T18:54:00+00:00,Cote D'azur International Airport,2024-04-20T21:30:00+00:00,2024-04-20T21:34:00+00:00
Ryanair,Bristol,2024-04-20T07:30:00+00:00,2024-04-20T07:34:00+00:00,Beziers Vias,2024-04-20T10:25:00+00:00,
easyJet,Bristol,2024-04-20T06:10:00+00:00,2024-04-20T06:18:00+00:00,Charles De Gaulle,2024-04-20T08:30:00+00:00,2024-04-20T08:15:00+00:00
easyJet,Bristol,2024-04-20T19:15:00+00:00,2024-04-20T19:36:00+00:00,Charles De Gaulle,2024-04-20T21:35:00+00:00,2024-04-20T21:33:00+00:00
easyJet,Bristol,2024-04-20T16:05:00+00:00,2024-04-20T16:28:00+00:00,Orly,2024-04-20T18:30:00+00:00,2024-04-20T18:25:00+00:00
easyJet,Bristol,2024-04-20T07:00:00+00:00,2024-04-20T07:17:00+00:00,Nikos Kazantzakis Airport,2024-04-20T12:55:00+00:00,2024-04-20T12:45:00+00:00
Jet2,Bristol,2024-04-20T14:05:00+00:00,2024-04-20T14:25:00+00:00,Diagoras,2024-04-20T20:15:00+00:00,2024-04-20T20:01:00+00:00
easyJet,Bristol,2024-04-20T15:20:00+00:00,2024-04-20T15:36:00+00:00,Diagoras,2024-04-20T21:35:00+00:00,2024-04-20T21:11:00+00:00
easyJet,Bristol,2024-04-20T13:20:00+00:00,2024-04-20T13:45:00+00:00,Zakinthos International Airport,2024-04-20T18:55:00+00:00,2024-04-20T18:50:00+00:00
easyJet,Bristol,2024-04-20T07:10:00+00:00,2024-04-20T07:23:00+00:00,Marco Polo,2024-04-20T10:20:00+00:00,2024-04-20T10:09:00+00:00
easyJet,Bristol,2024-04-20T06:05:00+00:00,2024-04-20T06:54:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-20T09:35:00+00:00,2024-04-20T09:55:00+00:00
easyJet,Bristol,2024-04-20T17:30:00+00:00,2024-04-20T17:56:00+00:00,Capodichino,2024-04-20T21:10:00+00:00,2024-04-20T21:16:00+00:00
Jet2,Bristol,2024-04-20T06:10:00+00:00,2024-04-20T06:20:00+00:00,Faro,2024-04-20T08:50:00+00:00,2024-04-20T08:35:00+00:00
easyJet,Bristol,2024-04-20T12:40:00+00:00,2024-04-20T12:57:00+00:00,Faro,2024-04-20T15:15:00+00:00,2024-04-20T15:12:00+00:00
easyJet,Bristol,2024-04-20T18:55:00+00:00,2024-04-20T19:09:00+00:00,Faro,2024-04-20T21:30:00+00:00,
easyJet,Bristol,2024-04-20T09:15:00+00:00,2024-04-20T09:30:00+00:00,Faro,2024-04-20T11:50:00+00:00,
easyJet,Bristol,2024-04-20T06:25:00+00:00,2024-04-20T06:38:00+00:00,Madeira,2024-04-20T10:10:00+00:00,
easyJet,Bristol,2024-04-20T18:20:00+00:00,2024-04-20T18:27:00+00:00,Francisco Sá Carneiro,2024-04-20T20:30:00+00:00,2024-04-20T20:11:00+00:00
easyJet,Bristol,2024-04-20T16:45:00+00:00,2024-04-20T17:11:00+00:00,Lisbon Portela,2024-04-20T19:20:00+00:00,2024-04-20T19:14:00+00:00
easyJet,Bristol,2024-04-20T06:35:00+00:00,2024-04-20T06:40:00+00:00,Geneve-cointrin,2024-04-20T09:15:00+00:00,2024-04-20T08:53:00+00:00
TUI Airways,Bristol,2024-04-20T06:30:00+00:00,,Antalya,2024-04-20T12:45:00+00:00,
Jet2,Bristol,2024-04-20T13:10:00+00:00,2024-04-20T13:48:00+00:00,Antalya,2024-04-20T19:30:00+00:00,2024-04-20T19:47:00+00:00
TUIfly,Bristol,2024-04-20T06:30:00+00:00,2024-04-20T07:02:00+00:00,Antalya,2024-04-20T12:45:00+00:00,2024-04-20T12:59:00+00:00
Corendon Air,Bristol,2024-04-20T14:00:00+00:00,2024-04-20T14:43:00+00:00,Antalya,2024-04-20T20:15:00+00:00,2024-04-20T20:31:00+00:00
easyJet,Bristol,2024-04-20T16:20:00+00:00,2024-04-20T16:36:00+00:00,Dalaman,2024-04-20T22:30:00+00:00,2024-04-20T22:17:00+00:00
