Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
Kenya Airways,Bristol,2024-04-11T06:20:00+00:00,2024-04-11T06:53:00+00:00,Schiphol,2024-04-11T08:45:00+00:00,2024-04-11T08:47:00+00:00
Kenya Airways,Bristol,2024-04-11T13:45:00+00:00,2024-04-11T14:16:00+00:00,Schiphol,2024-04-11T16:05:00+00:00,2024-04-11T16:14:00+00:00
easyJet,Bristol,2024-04-11T07:05:00+00:00,2024-04-11T07:07:00+00:00,Schiphol,2024-04-11T09:25:00+00:00,2024-04-11T09:07:00+00:00
easyJet,Bristol,2024-04-11T11:20:00+00:00,2024-04-11T12:04:00+00:00,Schiphol,2024-04-11T13:40:00+00:00,2024-04-11T14:06:00+00:00
easyJet,Bristol,2024-04-11T09:15:00+00:00,2024-04-11T09:58:00+00:00,Schiphol,2024-04-11T11:35:00+00:00,2024-04-11T12:02:00+00:00
Virgin Atlantic,Bristol,2024-04-11T06:20:00+00:00,2024-04-11T06:53:00+00:00,Schiphol,2024-04-11T08:45:00+00:00,2024-04-11T08:47:00+00:00
Virgin Atlantic,Bristol,2024-04-11T13:45:00+00:00,2024-04-11T14:16:00+00:00,Schiphol,2024-04-11T16:05:00+00:00,2024-04-11T16:14:00+00:00
Virgin Atlantic,Bristol,2024-04-11T17:30:00+00:00,,Schiphol,2024-04-11T19:45:00+00:00,
German Airways,Bristol,2024-04-11T17:30:00+00:00,,Schiphol,2024-04-11T19:45:00+00:00,
British Airways,Bristol,2024-04-11T16:30:00+00:00,2024-04-11T16:32:00+00:00,Cork,2024-04-11T18:00:00+00:00,2024-04-11T17:47:00+00:00
Aer Lingus,Bristol,2024-04-11T16:30:00+00:00,2024-04-11T16:32:00+00:00,Cork,2024-04-11T18:00:00+00:00,2024-04-11T17:47:00+00:00
British Airways,Bristol,2024-04-11T08:25:00+00:00,2024-04-11T08:23:00+00:00,Dublin International,2024-04-11T09:40:00+00:00,2024-04-11T09:16:00+00:00
British Airways,Bristol,2024-04-11T18:55:00+00:00,2024-04-11T19:06:00+00:00,Dublin International,2024-04-11T20:20:00+00:00,2024-04-11T20:02:00+00:00
British Airways,Bristol,2024-04-11T20:25:00+00:00,2024-04-11T20:31:00+00:00,Dublin International,2024-04-11T21:45:00+00:00,2024-04-11T21:26:00+00:00
Aer Lingus,Bristol,2024-04-11T08:25:00+00:00,2024-04-11T08:23:00+00:00,Dublin International,2024-04-11T09:40:00+00:00,2024-04-11T09:16:00+00:00
Aer Lingus,Bristol,2024-04-11T18:55:00+00:00,2024-04-11T19:06:00+00:00,Dublin International,2024-04-11T20:20:00+00:00,2024-04-11T20:02:00+00:00
Aer Lingus,Bristol,2024-04-11T20:25:00+00:00,2024-04-11T20:31:00+00:00,Dublin International,2024-04-11T21:45:00+00:00,2024-04-11T21:26:00+00:00
Ryanair,Bristol,2024-04-11T05:55:00+00:00,2024-04-11T06:00:00+00:00,Dublin International,2024-04-11T07:00:00+00:00,2024-04-11T06:41:00+00:00
Ryanair,Bristol,2024-04-11T17:00:00+00:00,2024-04-11T17:17:00+00:00,Dublin International,2024-04-11T18:05:00+00:00,2024-04-11T17:57:00+00:00
Ryanair,Bristol,2024-04-11T22:55:00+00:00,2024-04-11T23:07:00+00:00,Dublin International,2024-04-11T23:59:00+00:00,2024-04-11T23:47:00+00:00
Ryanair,Bristol,2024-04-11T19:15:00+00:00,2024-04-11T19:57:00+00:00,Dublin International,2024-04-11T20:20:00+00:00,2024-04-11T20:36:00+00:00
Qatar Airways,Bristol,2024-04-11T08:25:00+00:00,2024-04-11T08:23:00+00:00,Dublin International,2024-04-11T09:40:00+00:00,2024-04-11T09:16:00+00:00
Ryanair,Bristol,2024-04-11T11:55:00+00:00,2024-04-11T12:08:00+00:00,Bydgoszcz I. J. Paderewski Airport,2024-04-11T15:10:00+00:00,2024-04-11T15:04:00+00:00
Ryanair,Bristol,2024-04-11T08:05:00+00:00,2024-04-11T08:20:00+00:00,Lech Walesa,2024-04-11T11:25:00+00:00,2024-04-11T11:19:00+00:00
Ryanair,Bristol,2024-04-11T15:55:00+00:00,2024-04-11T16:18:00+00:00,John Paul II Balice International,2024-04-11T19:25:00+00:00,2024-04-11T19:25:00+00:00
Ryanair,Bristol,2024-04-11T19:20:00+00:00,2024-04-11T21:03:00+00:00,Copernicus Airport,2024-04-11T22:30:00+00:00,
Ryanair,Bristol,2024-04-11T05:55:00+00:00,2024-04-11T06:03:00+00:00,Gran Canaria,2024-04-11T10:10:00+00:00,2024-04-11T09:39:00+00:00
Jet2,Bristol,2024-04-11T14:10:00+00:00,2024-04-11T14:23:00+00:00,Gran Canaria,2024-04-11T18:25:00+00:00,2024-04-11T18:01:00+00:00
TUIfly,Bristol,2024-04-11T09:10:00+00:00,2024-04-11T09:29:00+00:00,Gran Canaria,2024-04-11T13:20:00+00:00,2024-04-11T13:05:00+00:00
Ryanair,Bristol,2024-04-11T15:25:00+00:00,2024-04-11T15:37:00+00:00,Lanzarote,2024-04-11T19:20:00+00:00,2024-04-11T19:03:00+00:00
Jet2,Bristol,2024-04-11T09:20:00+00:00,2024-04-11T09:35:00+00:00,Lanzarote,2024-04-11T13:20:00+00:00,2024-04-11T13:00:00+00:00
easyJet,Bristol,2024-04-11T13:35:00+00:00,2024-04-11T13:48:00+00:00,Lanzarote,2024-04-11T17:40:00+00:00,2024-04-11T17:10:00+00:00
TUIfly,Bristol,2024-04-11T09:40:00+00:00,2024-04-11T09:48:00+00:00,Lanzarote,2024-04-11T13:35:00+00:00,2024-04-11T13:07:00+00:00
Jet2,Bristol,2024-04-11T10:30:00+00:00,2024-04-11T10:35:00+00:00,Sur Reina Sofia,2024-04-11T14:45:00+00:00,2024-04-11T14:22:00+00:00
easyJet,Bristol,2024-04-11T06:05:00+00:00,2024-04-11T06:20:00+00:00,Sur Reina Sofia,2024-04-11T10:20:00+00:00,2024-04-11T10:02:00+00:00
easyJet,Bristol,2024-04-11T13:55:00+00:00,2024-04-11T14:19:00+00:00,Larnaca,2024-04-11T20:30:00+00:00,2024-04-11T20:54:00+00:00
TUIfly,Bristol,2024-04-11T15:00:00+00:00,2024-04-11T15:07:00+00:00,Larnaca,2024-04-11T21:35:00+00:00,2024-04-11T21:30:00+00:00
easyJet,Bristol,2024-04-11T13:10:00+00:00,2024-04-11T13:27:00+00:00,Dubrovnik,2024-04-11T16:55:00+00:00,2024-04-11T16:59:00+00:00
easyJet,Bristol,2024-04-11T06:00:00+00:00,2024-04-11T06:10:00+00:00,Split,2024-04-11T09:35:00+00:00,2024-04-11T09:26:00+00:00
Ryanair,Bristol,2024-04-11T09:30:00+00:00,2024-04-11T09:45:00+00:00,Alicante El Altet,2024-04-11T12:55:00+00:00,2024-04-11T12:40:00+00:00
Ryanair,Bristol,2024-04-11T13:15:00+00:00,2024-04-11T13:40:00+00:00,Alicante El Altet,2024-04-11T16:40:00+00:00,2024-04-11T16:38:00+00:00
easyJet,Bristol,2024-04-11T06:15:00+00:00,2024-04-11T06:31:00+00:00,Alicante El Altet,2024-04-11T09:50:00+00:00,2024-04-11T09:26:00+00:00
easyJet,Bristol,2024-04-11T13:05:00+00:00,2024-04-11T14:01:00+00:00,Alicante El Altet,2024-04-11T16:30:00+00:00,2024-04-11T16:58:00+00:00
easyJet,Bristol,2024-04-11T13:25:00+00:00,2024-04-11T13:56:00+00:00,Bilbao,2024-04-11T16:15:00+00:00,2024-04-11T16:14:00+00:00
Ryanair,Bristol,2024-04-11T07:35:00+00:00,2024-04-11T07:49:00+00:00,El Prat De Llobregat,2024-04-11T10:45:00+00:00,2024-04-11T10:30:00+00:00
easyJet,Bristol,2024-04-11T18:35:00+00:00,2024-04-11T19:21:00+00:00,El Prat De Llobregat,2024-04-11T21:40:00+00:00,2024-04-11T21:59:00+00:00
Ryanair,Bristol,2024-04-11T06:55:00+00:00,2024-04-11T06:55:00+00:00,Girona-Costa Brava,2024-04-11T09:55:00+00:00,2024-04-11T09:27:00+00:00
easyJet,Bristol,2024-04-11T18:10:00+00:00,2024-04-11T18:17:00+00:00,Barajas,2024-04-11T21:25:00+00:00,2024-04-11T21:00:00+00:00
Ryanair,Bristol,2024-04-11T21:10:00+00:00,2024-04-11T21:37:00+00:00,Pablo Ruiz Picasso,2024-04-12T00:50:00+00:00,2024-04-12T00:44:00+00:00
Jet2,Bristol,2024-04-11T07:00:00+00:00,2024-04-11T07:12:00+00:00,Pablo Ruiz Picasso,2024-04-11T10:40:00+00:00,2024-04-11T10:29:00+00:00
easyJet,Bristol,2024-04-11T06:00:00+00:00,2024-04-11T06:15:00+00:00,Pablo Ruiz Picasso,2024-04-11T09:40:00+00:00,2024-04-11T09:26:00+00:00
easyJet,Bristol,2024-04-11T21:10:00+00:00,2024-04-11T22:28:00+00:00,Pablo Ruiz Picasso,2024-04-12T00:50:00+00:00,2024-04-12T01:38:00+00:00
easyJet,Bristol,2024-04-11T06:15:00+00:00,2024-04-11T06:26:00+00:00,Corvera International,2024-04-11T09:45:00+00:00,
Ryanair,Bristol,2024-04-11T07:00:00+00:00,2024-04-11T07:03:00+00:00,Son Sant Joan Airport,2024-04-11T10:20:00+00:00,2024-04-11T09:55:00+00:00
Jet2,Bristol,2024-04-11T07:25:00+00:00,2024-04-11T07:39:00+00:00,Son Sant Joan Airport,2024-04-11T10:50:00+00:00,2024-04-11T10:30:00+00:00
easyJet,Bristol,2024-04-11T06:00:00+00:00,2024-04-11T06:34:00+00:00,Son Sant Joan Airport,2024-04-11T09:20:00+00:00,2024-04-11T09:31:00+00:00
easyJet,Bristol,2024-04-11T10:30:00+00:00,2024-04-11T10:27:00+00:00,Son Sant Joan Airport,2024-04-11T13:50:00+00:00,2024-04-11T13:18:00+00:00
easyJet,Bristol,2024-04-11T20:15:00+00:00,2024-04-11T20:27:00+00:00,Son Sant Joan Airport,2024-04-11T23:35:00+00:00,2024-04-11T23:24:00+00:00
Ryanair,Bristol,2024-04-11T18:05:00+00:00,2024-04-11T18:01:00+00:00,Valencia,2024-04-11T21:20:00+00:00,2024-04-11T20:49:00+00:00
easyJet,Bristol,2024-04-11T10:35:00+00:00,2024-04-11T11:22:00+00:00,Mérignac,2024-04-11T13:05:00+00:00,2024-04-11T13:35:00+00:00
easyJet,Bristol,2024-04-11T21:05:00+00:00,2024-04-11T21:11:00+00:00,St-Exupéry,2024-04-11T23:51:00+00:00,2024-04-11T23:30:00+00:00
easyJet,Bristol,2024-04-11T10:45:00+00:00,2024-04-11T11:15:00+00:00,Cote D'azur International Airport,2024-04-11T13:50:00+00:00,
Ryanair,Bristol,2024-04-11T07:15:00+00:00,2024-04-11T07:26:00+00:00,Beziers Vias,2024-04-11T10:10:00+00:00,
easyJet,Bristol,2024-04-11T07:00:00+00:00,2024-04-11T07:00:00+00:00,Charles De Gaulle,2024-04-11T09:20:00+00:00,2024-04-11T08:58:00+00:00
easyJet,Bristol,2024-04-11T13:40:00+00:00,2024-04-11T15:12:00+00:00,Charles De Gaulle,2024-04-11T16:00:00+00:00,
easyJet,Bristol,2024-04-11T16:35:00+00:00,2024-04-11T17:04:00+00:00,Charles De Gaulle,2024-04-11T18:55:00+00:00,2024-04-11T18:58:00+00:00
easyJet,Bristol,2024-04-11T12:50:00+00:00,2024-04-11T12:50:00+00:00,Orly,2024-04-11T15:15:00+00:00,2024-04-11T14:50:00+00:00
easyJet,Bristol,2024-04-11T16:10:00+00:00,2024-04-11T16:42:00+00:00,Orly,2024-04-11T18:35:00+00:00,2024-04-11T18:44:00+00:00
easyJet,Bristol,2024-04-11T12:45:00+00:00,2024-04-11T12:55:00+00:00,Diagoras,2024-04-11T19:00:00+00:00,2024-04-11T18:50:00+00:00
Ryanair,Bristol,2024-04-11T12:00:00+00:00,2024-04-11T12:14:00+00:00,Marco Polo,2024-04-11T15:20:00+00:00,2024-04-11T15:09:00+00:00
easyJet,Bristol,2024-04-11T07:30:00+00:00,2024-04-11T07:32:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-11T11:00:00+00:00,2024-04-11T10:41:00+00:00
easyJet,Bristol,2024-04-11T06:05:00+00:00,2024-04-11T06:37:00+00:00,Capodichino,2024-04-11T09:50:00+00:00,2024-04-11T10:10:00+00:00
easyJet,Bristol,2024-04-11T07:00:00+00:00,2024-04-11T07:10:00+00:00,Galileo Galilei,2024-04-11T10:15:00+00:00,2024-04-11T10:09:00+00:00
easyJet,Bristol,2024-04-11T18:20:00+00:00,2024-04-11T18:50:00+00:00,Prague Vaclav Havel Airport,2024-04-11T21:20:00+00:00,2024-04-11T21:37:00+00:00
Jet2,Bristol,2024-04-11T05:55:00+00:00,2024-04-11T06:17:00+00:00,Malta International,2024-04-11T10:10:00+00:00,2024-04-11T10:22:00+00:00
TUIfly,Bristol,2024-04-11T06:00:00+00:00,2024-04-11T06:13:00+00:00,Malta International,2024-04-11T10:15:00+00:00,2024-04-11T10:15:00+00:00
Ryanair,Bristol,2024-04-11T19:15:00+00:00,2024-04-11T19:14:00+00:00,Faro,2024-04-11T21:55:00+00:00,2024-04-11T21:28:00+00:00
Jet2,Bristol,2024-04-11T06:20:00+00:00,2024-04-11T06:29:00+00:00,Faro,2024-04-11T09:00:00+00:00,2024-04-11T08:39:00+00:00
easyJet,Bristol,2024-04-11T06:35:00+00:00,2024-04-11T06:39:00+00:00,Faro,2024-04-11T09:10:00+00:00,2024-04-11T08:47:00+00:00
easyJet,Bristol,2024-04-11T10:15:00+00:00,2024-04-11T10:33:00+00:00,Faro,2024-04-11T12:50:00+00:00,2024-04-11T12:44:00+00:00
easyJet,Bristol,2024-04-11T20:20:00+00:00,2024-04-11T20:42:00+00:00,Faro,2024-04-11T22:55:00+00:00,2024-04-11T22:54:00+00:00
easyJet,Bristol,2024-04-11T07:10:00+00:00,2024-04-11T07:19:00+00:00,Madeira,2024-04-11T10:55:00+00:00,2024-04-11T10:34:00+00:00
easyJet,Bristol,2024-04-11T18:10:00+00:00,2024-04-11T18:30:00+00:00,Francisco Sá Carneiro,2024-04-11T20:20:00+00:00,2024-04-11T20:18:00+00:00
easyJet,Bristol,2024-04-11T13:45:00+00:00,2024-04-11T14:13:00+00:00,Lisbon Portela,2024-04-11T16:20:00+00:00,2024-04-11T16:19:00+00:00
easyJet,Bristol,2024-04-11T13:30:00+00:00,2024-04-11T13:32:00+00:00,Geneve-cointrin,2024-04-11T16:10:00+00:00,2024-04-11T15:53:00+00:00
easyJet,Bristol,2024-04-11T16:45:00+00:00,2024-04-11T16:44:00+00:00,Geneve-cointrin,2024-04-11T19:25:00+00:00,2024-04-11T19:08:00+00:00
easyJet,Bristol,2024-04-11T16:25:00+00:00,2024-04-11T16:47:00+00:00,Antalya,2024-04-11T22:45:00+00:00,2024-04-11T22:50:00+00:00
easyJet,Bristol,2024-04-11T13:55:00+00:00,2024-04-11T14:08:00+00:00,Dalaman,2024-04-11T20:05:00+00:00,
Jet2,Bristol,2024-04-11T14:10:00+00:00,2024-04-11T14:26:00+00:00,Milas,2024-04-11T20:15:00+00:00,2024-04-11T20:13:00+00:00
easyJet,Bristol,2024-04-11T06:35:00+00:00,2024-04-11T07:17:00+00:00,North Front,2024-04-11T10:15:00+00:00,2024-04-11T10:25:00+00:00
