Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Bristol,2024-04-13T17:00:00+00:00,2024-04-13T17:04:00+00:00,Menara,2024-04-13T19:25:00+00:00,2024-04-13T19:06:00+00:00
easyJet,Bristol,2024-04-13T13:30:00+00:00,2024-04-13T14:14:00+00:00,Hurghada,2024-04-13T20:00:00+00:00,2024-04-13T19:58:00+00:00
easyJet,Bristol,2024-04-13T13:10:00+00:00,2024-04-13T13:44:00+00:00,Sharm el-Sheikh International Airport,2024-04-13T19:45:00+00:00,2024-04-13T19:42:00+00:00
Ryanair,Bristol,2024-04-13T18:00:00+00:00,2024-04-13T18:37:00+00:00,Rinas Mother Teresa,2024-04-13T22:10:00+00:00,2024-04-13T22:14:00+00:00
easyJet,Bristol,2024-04-13T07:00:00+00:00,2024-04-13T07:31:00+00:00,Larnaca,2024-04-13T13:35:00+00:00,2024-04-13T13:40:00+00:00
easyJet,Bristol,2024-04-13T14:40:00+00:00,2024-04-13T14:50:00+00:00,Paphos International Airport,2024-04-13T21:20:00+00:00,2024-04-13T21:01:00+00:00
TUIfly,Bristol,2024-04-13T13:15:00+00:00,2024-04-13T13:41:00+00:00,Paphos International Airport,2024-04-13T19:45:00+00:00,2024-04-13T19:45:00+00:00
Ryanair,Bristol,2024-04-13T09:25:00+00:00,2024-04-13T09:44:00+00:00,Alicante El Altet,2024-04-13T12:50:00+00:00,2024-04-13T12:44:00+00:00
Ryanair,Bristol,2024-04-13T17:30:00+00:00,2024-04-13T18:10:00+00:00,Alicante El Altet,2024-04-13T20:55:00+00:00,2024-04-13T21:15:00+00:00
Jet2,Bristol,2024-04-13T06:55:00+00:00,2024-04-13T07:19:00+00:00,Alicante El Altet,2024-04-13T10:25:00+00:00,2024-04-13T10:21:00+00:00
easyJet,Bristol,2024-04-13T06:10:00+00:00,2024-04-13T06:23:00+00:00,Alicante El Altet,2024-04-13T09:40:00+00:00,2024-04-13T09:26:00+00:00
easyJet,Bristol,2024-04-13T13:25:00+00:00,2024-04-13T14:26:00+00:00,Alicante El Altet,2024-04-13T16:50:00+00:00,2024-04-13T17:34:00+00:00
Ryanair,Bristol,2024-04-13T08:15:00+00:00,2024-04-13T08:30:00+00:00,El Prat De Llobregat,2024-04-13T11:25:00+00:00,2024-04-13T11:16:00+00:00
easyJet,Bristol,2024-04-13T07:00:00+00:00,2024-04-13T07:09:00+00:00,El Prat De Llobregat,2024-04-13T10:05:00+00:00,2024-04-13T09:47:00+00:00
easyJet,Bristol,2024-04-13T15:05:00+00:00,2024-04-13T15:29:00+00:00,El Prat De Llobregat,2024-04-13T18:10:00+00:00,2024-04-13T18:16:00+00:00
easyJet,Bristol,2024-04-13T19:25:00+00:00,2024-04-13T19:40:00+00:00,Ibiza,2024-04-13T22:55:00+00:00,2024-04-13T22:47:00+00:00
Ryanair,Bristol,2024-04-13T06:55:00+00:00,2024-04-13T07:15:00+00:00,Pablo Ruiz Picasso,2024-04-13T10:35:00+00:00,2024-04-13T10:27:00+00:00
Jet2,Bristol,2024-04-13T07:30:00+00:00,2024-04-13T07:57:00+00:00,Pablo Ruiz Picasso,2024-04-13T11:10:00+00:00,2024-04-13T11:12:00+00:00
easyJet,Bristol,2024-04-13T06:00:00+00:00,2024-04-13T06:07:00+00:00,Pablo Ruiz Picasso,2024-04-13T09:45:00+00:00,2024-04-13T09:21:00+00:00
easyJet,Bristol,2024-04-13T12:20:00+00:00,2024-04-13T12:21:00+00:00,Pablo Ruiz Picasso,2024-04-13T16:00:00+00:00,2024-04-13T15:39:00+00:00
easyJet,Bristol,2024-04-13T19:55:00+00:00,2024-04-13T19:59:00+00:00,Pablo Ruiz Picasso,2024-04-13T23:35:00+00:00,2024-04-13T23:17:00+00:00
easyJet,Bristol,2024-04-13T06:15:00+00:00,2024-04-13T06:18:00+00:00,Corvera International,2024-04-13T09:45:00+00:00,
Ryanair,Bristol,2024-04-13T07:10:00+00:00,2024-04-13T07:17:00+00:00,Son Sant Joan Airport,2024-04-13T10:30:00+00:00,2024-04-13T10:14:00+00:00
Ryanair,Bristol,2024-04-13T12:40:00+00:00,2024-04-13T12:43:00+00:00,Son Sant Joan Airport,2024-04-13T16:00:00+00:00,2024-04-13T15:39:00+00:00
Jet2,Bristol,2024-04-13T15:00:00+00:00,2024-04-13T15:09:00+00:00,Son Sant Joan Airport,2024-04-13T18:25:00+00:00,2024-04-13T18:10:00+00:00
easyJet,Bristol,2024-04-13T12:55:00+00:00,2024-04-13T13:15:00+00:00,Son Sant Joan Airport,2024-04-13T16:15:00+00:00,2024-04-13T16:17:00+00:00
easyJet,Bristol,2024-04-13T20:00:00+00:00,2024-04-13T20:07:00+00:00,Son Sant Joan Airport,2024-04-13T23:20:00+00:00,2024-04-13T23:05:00+00:00
Ryanair,Bristol,2024-04-13T06:30:00+00:00,2024-04-13T06:42:00+00:00,Valencia,2024-04-13T09:45:00+00:00,2024-04-13T09:35:00+00:00
Jet2,Bristol,2024-04-13T09:30:00+00:00,2024-04-13T09:31:00+00:00,Chambery,2024-04-13T12:15:00+00:00,
TUIfly,Bristol,2024-04-13T06:00:00+00:00,2024-04-13T06:12:00+00:00,Chambery,2024-04-13T08:42:00+00:00,
easyJet,Bristol,2024-04-13T07:05:00+00:00,2024-04-13T06:59:00+00:00,Grenoble-isere Airport (St Geoirs),2024-04-13T09:45:00+00:00,2024-04-13T09:24:00+00:00
Centreline,Bristol,2024-04-13T18:30:00+00:00,2024-04-13T18:39:00+00:00,Cote D'azur International Airport,2024-04-13T21:16:00+00:00,2024-04-13T21:15:00+00:00
easyJet,Bristol,2024-04-13T07:20:00+00:00,2024-04-13T07:21:00+00:00,Cote D'azur International Airport,2024-04-13T10:25:00+00:00,2024-04-13T10:02:00+00:00
easyJet,Bristol,2024-04-13T18:25:00+00:00,2024-04-13T19:21:00+00:00,Cote D'azur International Airport,2024-04-13T21:30:00+00:00,2024-04-13T22:06:00+00:00
Ryanair,Bristol,2024-04-13T07:30:00+00:00,2024-04-13T07:33:00+00:00,Beziers Vias,2024-04-13T10:25:00+00:00,
easyJet,Bristol,2024-04-13T06:10:00+00:00,2024-04-13T06:31:00+00:00,Charles De Gaulle,2024-04-13T08:30:00+00:00,2024-04-13T08:34:00+00:00
easyJet,Bristol,2024-04-13T19:15:00+00:00,2024-04-13T19:24:00+00:00,Charles De Gaulle,2024-04-13T21:35:00+00:00,2024-04-13T21:20:00+00:00
easyJet,Bristol,2024-04-13T16:05:00+00:00,2024-04-13T16:26:00+00:00,Orly,2024-04-13T18:30:00+00:00,2024-04-13T18:31:00+00:00
easyJet,Bristol,2024-04-13T07:00:00+00:00,2024-04-13T07:11:00+00:00,Nikos Kazantzakis Airport,2024-04-13T12:55:00+00:00,2024-04-13T12:53:00+00:00
easyJet,Bristol,2024-04-13T15:20:00+00:00,2024-04-13T15:34:00+00:00,Diagoras,2024-04-13T21:35:00+00:00,2024-04-13T21:11:00+00:00
easyJet,Bristol,2024-04-13T13:20:00+00:00,2024-04-13T13:30:00+00:00,Zakinthos International Airport,2024-04-13T18:55:00+00:00,2024-04-13T18:40:00+00:00
easyJet,Bristol,2024-04-13T07:10:00+00:00,2024-04-13T07:23:00+00:00,Marco Polo,2024-04-13T10:20:00+00:00,2024-04-13T10:07:00+00:00
easyJet,Bristol,2024-04-13T06:05:00+00:00,2024-04-13T06:03:00+00:00,Leonardo Da Vinci (Fiumicino),2024-04-13T09:35:00+00:00,2024-04-13T09:08:00+00:00
easyJet,Bristol,2024-04-13T17:30:00+00:00,2024-04-13T19:13:00+00:00,Capodichino,2024-04-13T21:10:00+00:00,
empty,Bristol,2024-04-13T15:30:00+00:00,2024-04-13T15:24:00+00:00,Prague Vaclav Havel Airport,2024-04-13T18:24:00+00:00,2024-04-13T18:04:00+00:00
Jet2,Bristol,2024-04-13T07:20:00+00:00,2024-04-13T07:25:00+00:00,Innsbruck-kranebitten,2024-04-13T10:20:00+00:00,2024-04-13T10:08:00+00:00
Jet2,Bristol,2024-04-13T06:10:00+00:00,2024-04-13T06:25:00+00:00,Faro,2024-04-13T08:50:00+00:00,2024-04-13T08:44:00+00:00
easyJet,Bristol,2024-04-13T12:40:00+00:00,2024-04-13T12:46:00+00:00,Faro,2024-04-13T15:15:00+00:00,2024-04-13T15:04:00+00:00
easyJet,Bristol,2024-04-13T18:55:00+00:00,2024-04-13T18:57:00+00:00,Faro,2024-04-13T21:30:00+00:00,2024-04-13T21:14:00+00:00
easyJet,Bristol,2024-04-13T09:15:00+00:00,2024-04-13T09:22:00+00:00,Faro,2024-04-13T11:50:00+00:00,
easyJet,Bristol,2024-04-13T06:25:00+00:00,2024-04-13T06:33:00+00:00,Madeira,2024-04-13T10:10:00+00:00,2024-04-13T09:54:00+00:00
easyJet,Bristol,2024-04-13T18:20:00+00:00,2024-04-13T18:30:00+00:00,Francisco Sá Carneiro,2024-04-13T20:30:00+00:00,2024-04-13T20:26:00+00:00
easyJet,Bristol,2024-04-13T16:45:00+00:00,2024-04-13T17:07:00+00:00,Lisbon Portela,2024-04-13T19:20:00+00:00,2024-04-13T19:17:00+00:00
Jet2,Bristol,2024-04-13T08:30:00+00:00,2024-04-13T08:35:00+00:00,Geneve-cointrin,2024-04-13T11:15:00+00:00,2024-04-13T10:58:00+00:00
easyJet,Bristol,2024-04-13T06:20:00+00:00,2024-04-13T06:35:00+00:00,Geneve-cointrin,2024-04-13T09:00:00+00:00,2024-04-13T09:04:00+00:00
easyJet,Bristol,2024-04-13T10:40:00+00:00,2024-04-13T10:46:00+00:00,Geneve-cointrin,2024-04-13T13:20:00+00:00,2024-04-13T13:11:00+00:00
Jet2,Bristol,2024-04-13T13:10:00+00:00,2024-04-13T13:37:00+00:00,Antalya,2024-04-13T19:30:00+00:00,2024-04-13T19:25:00+00:00
TUIfly,Bristol,2024-04-13T06:30:00+00:00,2024-04-13T06:44:00+00:00,Antalya,2024-04-13T12:45:00+00:00,2024-04-13T12:29:00+00:00
Corendon Air,Bristol,2024-04-13T14:00:00+00:00,2024-04-13T14:38:00+00:00,Antalya,2024-04-13T20:15:00+00:00,2024-04-13T20:20:00+00:00
easyJet,Bristol,2024-04-13T16:20:00+00:00,2024-04-13T17:23:00+00:00,Dalaman,2024-04-13T22:30:00+00:00,2024-04-13T23:19:00+00:00
