flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_delay,time_category
kl1046,klm,active,2023-12-15t06:15:00.000,2023-12-15t06:12:00.000,2023-12-15 06:33:00,19,brs,ams,Shoulder hour flights
u22937,easyjet,active,2023-12-15t06:30:00.000,2023-12-15t06:30:00.000,2023-12-15 06:41:00,11,brs,krk,Shoulder hour flights
fr2292,ryanair,active,2023-12-15t07:00:00.000,2023-12-15t07:15:00.000,2023-12-15 06:59:00,0,brs,alc,Shoulder hour flights
fr4129,ryanair,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:14:00,15,brs,sof,Shoulder hour flights
u22883,easyjet,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:11:00,12,brs,gva,Shoulder hour flights
u22875,easyjet,active,2023-12-16t06:00:00.000,2023-12-16t06:00:00.000,2023-12-16 06:09:00,10,brs,opo,Shoulder hour flights
u22713,easyjet,active,2023-12-16t06:05:00.000,2023-12-16t06:05:00.000,2023-12-16 06:17:00,12,brs,agp,Shoulder hour flights
af5199,air france,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-16t06:15:00.000,2023-12-16t06:25:00.000,2023-12-16 06:25:00,10,brs,ams,Shoulder hour flights
u22835,easyjet,active,2023-12-16t06:20:00.000,2023-12-16t06:20:00.000,2023-12-16 06:37:00,18,brs,trn,Shoulder hour flights
u2213,easyjet,active,2023-12-16t06:35:00.000,2023-12-16t06:35:00.000,2023-12-16 06:46:00,12,brs,edi,Shoulder hour flights
x36662,tuifly,active,2023-12-16t06:40:00.000,2023-12-16t06:40:00.000,2023-12-16 06:55:00,16,brs,vrn,Shoulder hour flights
u22721,easyjet,active,2023-12-16t06:45:00.000,2023-12-16t06:45:00.000,2023-12-16 06:58:00,13,brs,alc,Shoulder hour flights
,air charters europe,active,2023-12-16t01:00:00.000,2023-12-16t01:35:00.000,2023-12-16 01:38:00,39,brs,cfe,Night hour departures
fr4755,ryanair,active,2023-12-17t05:55:00.000,2023-12-17t05:55:00.000,2023-12-17 06:05:00,11,brs,ace,Shoulder hour flights
x36724,tuifly,active,2023-12-17t06:00:00.000,2023-12-17t06:00:00.000,2023-12-17 06:16:00,16,brs,ktt,Shoulder hour flights
af5199,air france,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:29:00,14,brs,ams,Shoulder hour flights
u22945,easyjet,active,2023-12-17t06:15:00.000,2023-12-17t06:15:00.000,2023-12-17 06:23:00,8,brs,kef,Shoulder hour flights
fr4129,ryanair,active,2023-12-17t06:30:00.000,2023-12-17t06:28:00.000,2023-12-17 06:42:00,13,brs,sof,Shoulder hour flights
fr4133,ryanair,active,2023-12-17t06:30:00.000,2023-12-17t06:30:00.000,2023-12-17 06:48:00,18,brs,bud,Shoulder hour flights
u22713,easyjet,active,2023-12-17t06:30:00.000,2023-12-17t06:30:00.000,2023-12-17 06:38:00,9,brs,agp,Shoulder hour flights
fr2292,ryanair,active,2023-12-17t06:50:00.000,2023-12-17t06:50:00.000,2023-12-17 06:51:00,2,brs,alc,Shoulder hour flights
fr8224,ryanair,active,2023-12-18t05:55:00.000,2023-12-18t05:55:00.000,2023-12-18 06:04:00,10,brs,rze,Shoulder hour flights
fr2798,ryanair,active,2023-12-18t06:05:00.000,2023-12-18t06:05:00.000,2023-12-18 06:07:00,3,brs,rix,Shoulder hour flights
af5199,air france,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-18t06:15:00.000,2023-12-18t06:15:00.000,2023-12-18 06:13:00,0,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-18t06:20:00.000,2023-12-18t06:20:00.000,2023-12-18 06:33:00,13,brs,agp,Shoulder hour flights
fr9503,ryanair,active,2023-12-18t06:40:00.000,2023-12-18t06:40:00.000,2023-12-18 06:42:00,2,brs,bzg,Shoulder hour flights
fr9870,ryanair,active,2023-12-18t06:45:00.000,2023-12-18t06:45:00.000,2023-12-18 06:50:00,6,brs,trn,Shoulder hour flights
u22957,easyjet,active,2023-12-18t06:45:00.000,2023-12-18t06:57:00.000,2023-12-18 06:46:00,1,brs,bfs,Shoulder hour flights
fr2798,ryanair,active,2023-12-19t06:00:00.000,2023-12-19t06:00:00.000,2023-12-19 06:05:00,6,brs,rix,Shoulder hour flights
fr7116,ryanair,active,2023-12-19t06:00:00.000,2023-12-19t06:15:00.000,2023-12-19 06:15:00,16,brs,tfs,Shoulder hour flights
u22733,easyjet,active,2023-12-19t06:05:00.000,2023-12-19t06:05:00.000,2023-12-19 06:19:00,15,brs,ace,Shoulder hour flights
af5199,air france,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-19t06:15:00.000,2023-12-19t06:22:00.000,2023-12-19 06:21:00,7,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-19t06:20:00.000,2023-12-19t06:20:00.000,2023-12-19 06:28:00,8,brs,agp,Shoulder hour flights
u22871,easyjet,active,2023-12-19t06:40:00.000,2023-12-19t06:40:00.000,2023-12-19 06:43:00,3,brs,fao,Shoulder hour flights
fr2292,ryanair,active,2023-12-20t05:50:00.000,2023-12-20t05:50:00.000,2023-12-20 06:00:00,10,brs,alc,Shoulder hour flights
fr8681,ryanair,active,2023-12-20t06:00:00.000,2023-12-20t06:00:00.000,2023-12-20 06:03:00,3,brs,kun,Shoulder hour flights
x36314,tuifly,active,2023-12-20t06:20:00.000,2023-12-20t06:20:00.000,2023-12-20 06:31:00,12,brs,rvn,Shoulder hour flights
u22713,easyjet,active,2023-12-20t06:20:00.000,2023-12-20t06:20:00.000,2023-12-20 06:35:00,15,brs,agp,Shoulder hour flights
fr8224,ryanair,active,2023-12-20t06:25:00.000,2023-12-20t06:25:00.000,2023-12-20 06:25:00,1,brs,rze,Shoulder hour flights
u22871,easyjet,active,2023-12-20t06:40:00.000,2023-12-20t06:55:00.000,2023-12-20 06:43:00,4,brs,fao,Shoulder hour flights
fr4757,ryanair,active,2023-12-21t05:45:00.000,2023-12-21t05:45:00.000,2023-12-21 05:56:00,12,brs,lpa,Night hour departures
fr8681,ryanair,active,2023-12-21t06:00:00.000,2023-12-21t06:00:00.000,2023-12-21 06:10:00,10,brs,kun,Shoulder hour flights
u22951,easyjet,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:30:00,16,brs,inn,Shoulder hour flights
af5199,air france,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-21t06:15:00.000,2023-12-21t06:15:00.000,2023-12-21 06:52:00,38,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-21t06:20:00.000,2023-12-21t06:20:00.000,2023-12-21 06:33:00,13,brs,agp,Shoulder hour flights
u22933,easyjet,active,2023-12-21t06:40:00.000,2023-12-21t06:40:00.000,2023-12-21 06:48:00,8,brs,ber,Shoulder hour flights
fr507,ryanair,active,2023-12-21t22:40:00.000,2023-12-21t22:55:00.000,2023-12-21 23:05:00,26,brs,dub,Shoulder hour flights
e4623,enter air,active,2023-12-21t06:00:00.000,2023-12-21t06:15:00.000,2023-12-21 06:22:00,22,brs,pja,Shoulder hour flights
fr4147,ryanair,active,2023-12-22t05:55:00.000,2023-12-22t05:55:00.000,2023-12-22 06:00:00,6,brs,fao,Shoulder hour flights
fr5341,ryanair,active,2023-12-22t06:00:00.000,2023-12-22t06:00:00.000,2023-12-22 06:08:00,9,brs,otp,Shoulder hour flights
fr4755,ryanair,active,2023-12-22t06:05:00.000,2023-12-22t06:05:00.000,2023-12-22 06:03:00,0,brs,ace,Shoulder hour flights
u22713,easyjet,active,2023-12-22t06:05:00.000,2023-12-22t06:05:00.000,2023-12-22 06:19:00,14,brs,agp,Shoulder hour flights
af5199,air france,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-22t06:15:00.000,2023-12-22t07:00:00.000,2023-12-22 06:56:00,42,brs,ams,Shoulder hour flights
u22937,easyjet,active,2023-12-22t06:30:00.000,2023-12-22t06:30:00.000,2023-12-22 06:38:00,9,brs,krk,Shoulder hour flights
u22957,easyjet,active,2023-12-22t06:50:00.000,2023-12-22t07:02:00.000,2023-12-22 06:58:00,9,brs,bfs,Shoulder hour flights
lm833,loganair,active,2023-12-22t23:15:00.000,2023-12-23t00:10:00.000,2023-12-22 23:24:00,10,brs,huy,Shoulder hour flights
fr4129,ryanair,active,2023-12-23t06:00:00.000,2023-12-23t06:00:00.000,2023-12-23 06:42:00,43,brs,sof,Shoulder hour flights
u22883,easyjet,active,2023-12-23t06:00:00.000,2023-12-23t06:05:00.000,2023-12-23 06:03:00,3,brs,gva,Shoulder hour flights
x36628,tuifly,active,2023-12-23t06:05:00.000,2023-12-23t06:05:00.000,2023-12-23 06:09:00,4,brs,gva,Shoulder hour flights
u22713,easyjet,active,2023-12-23t06:05:00.000,2023-12-23t06:05:00.000,2023-12-23 06:12:00,7,brs,agp,Shoulder hour flights
u22835,easyjet,active,2023-12-23t06:20:00.000,2023-12-23t06:20:00.000,2023-12-23 06:16:00,0,brs,trn,Shoulder hour flights
u22719,easyjet,active,2023-12-23t06:30:00.000,2023-12-23t06:30:00.000,2023-12-23 06:53:00,24,brs,fue,Shoulder hour flights
x36662,tuifly,active,2023-12-23t06:40:00.000,2023-12-23t06:40:00.000,2023-12-23 06:58:00,18,brs,vrn,Shoulder hour flights
u22871,easyjet,active,2023-12-23t06:40:00.000,2023-12-23t06:40:00.000,2023-12-23 06:39:00,0,brs,fao,Shoulder hour flights
u22721,easyjet,active,2023-12-23t06:45:00.000,2023-12-23t06:45:00.000,2023-12-23 06:56:00,11,brs,alc,Shoulder hour flights
fr4755,ryanair,active,2023-12-24t05:55:00.000,2023-12-24t05:55:00.000,2023-12-24 06:02:00,7,brs,ace,Shoulder hour flights
x36724,tuifly,active,2023-12-24t06:00:00.000,2023-12-24t06:00:00.000,2023-12-24 06:04:00,4,brs,ktt,Shoulder hour flights
u22709,easyjet,active,2023-12-24t06:10:00.000,2023-12-24t06:10:00.000,2023-12-24 06:30:00,20,brs,pmi,Shoulder hour flights
af5199,air france,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-24t06:15:00.000,2023-12-24t06:17:00.000,2023-12-24 06:25:00,10,brs,ams,Shoulder hour flights
u22945,easyjet,active,2023-12-24t06:15:00.000,2023-12-24t06:15:00.000,2023-12-24 06:19:00,4,brs,kef,Shoulder hour flights
fr4129,ryanair,active,2023-12-24t06:30:00.000,2023-12-24t06:30:00.000,2023-12-24 06:44:00,14,brs,sof,Shoulder hour flights
fr4133,ryanair,active,2023-12-24t06:30:00.000,2023-12-24t06:30:00.000,2023-12-24 06:47:00,17,brs,bud,Shoulder hour flights
u22713,easyjet,active,2023-12-24t06:30:00.000,2023-12-24t06:30:00.000,2023-12-24 06:42:00,12,brs,agp,Shoulder hour flights
x3736,tuifly,active,2023-12-24t06:30:00.000,2023-12-24t06:45:00.000,2023-12-24 06:49:00,20,brs,tls,Shoulder hour flights
af5199,air france,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-25t06:15:00.000,2023-12-25t06:15:00.000,2023-12-25 06:11:00,0,brs,ams,Shoulder hour flights
u22733,easyjet,active,2023-12-26t06:05:00.000,2023-12-26t06:05:00.000,2023-12-26 06:06:00,1,brs,ace,Shoulder hour flights
fr7116,ryanair,active,2023-12-26t06:10:00.000,2023-12-26t06:10:00.000,2023-12-26 06:20:00,10,brs,tfs,Shoulder hour flights
af5199,air france,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-26t06:15:00.000,2023-12-26t06:36:00.000,2023-12-26 06:35:00,20,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-26t06:20:00.000,2023-12-26t06:20:00.000,2023-12-26 06:27:00,8,brs,agp,Shoulder hour flights
u22871,easyjet,active,2023-12-26t06:40:00.000,2023-12-26t06:40:00.000,2023-12-26 06:49:00,9,brs,fao,Shoulder hour flights
fr4753,ryanair,active,2023-12-26t07:00:00.000,2023-12-26t07:00:00.000,2023-12-26 06:59:00,0,brs,tfs,Shoulder hour flights
fr2292,ryanair,active,2023-12-27t05:50:00.000,2023-12-27t05:50:00.000,2023-12-27 06:01:00,11,brs,alc,Shoulder hour flights
fr8681,ryanair,active,2023-12-27t06:00:00.000,2023-12-27t06:00:00.000,2023-12-27 06:10:00,10,brs,kun,Shoulder hour flights
af5199,air france,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-27t06:15:00.000,2023-12-27t06:18:00.000,2023-12-27 06:16:00,2,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-27t06:20:00.000,2023-12-27t06:20:00.000,2023-12-27 06:25:00,6,brs,agp,Shoulder hour flights
fr8224,ryanair,active,2023-12-27t06:25:00.000,2023-12-27t06:25:00.000,2023-12-27 06:28:00,3,brs,rze,Shoulder hour flights
u22871,easyjet,active,2023-12-27t06:40:00.000,2023-12-27t06:40:00.000,2023-12-27 06:49:00,9,brs,fao,Shoulder hour flights
fr4757,ryanair,active,2023-12-28t05:45:00.000,2023-12-28t05:45:00.000,2023-12-28 06:00:00,15,brs,lpa,Shoulder hour flights
fr2798,ryanair,active,2023-12-28t06:00:00.000,2023-12-28t06:00:00.000,2023-12-28 06:05:00,6,brs,rix,Shoulder hour flights
fr8681,ryanair,active,2023-12-28t06:00:00.000,2023-12-28t06:00:00.000,2023-12-28 06:09:00,9,brs,kun,Shoulder hour flights
u22733,easyjet,active,2023-12-28t06:05:00.000,2023-12-28t06:17:00.000,2023-12-28 06:25:00,21,brs,ace,Shoulder hour flights
u22951,easyjet,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:23:00,8,brs,inn,Shoulder hour flights
af5199,air france,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-28t06:15:00.000,2023-12-28t06:15:00.000,2023-12-28 06:42:00,28,brs,ams,Shoulder hour flights
u22713,easyjet,active,2023-12-28t06:20:00.000,2023-12-28t06:30:00.000,2023-12-28 06:51:00,31,brs,agp,Shoulder hour flights
u22933,easyjet,active,2023-12-28t06:40:00.000,2023-12-28t06:40:00.000,2023-12-28 06:48:00,8,brs,ber,Shoulder hour flights
fr4147,ryanair,active,2023-12-29t05:55:00.000,2023-12-29t06:10:00.000,2023-12-29 06:22:00,27,brs,fao,Shoulder hour flights
fr5341,ryanair,active,2023-12-29t06:00:00.000,2023-12-29t06:00:00.000,2023-12-29 06:20:00,20,brs,otp,Shoulder hour flights
fr4755,ryanair,active,2023-12-29t06:05:00.000,2023-12-29t06:05:00.000,2023-12-29 06:08:00,4,brs,ace,Shoulder hour flights
u22713,easyjet,active,2023-12-29t06:05:00.000,2023-12-29t06:05:00.000,2023-12-29 06:11:00,6,brs,agp,Shoulder hour flights
af5199,air france,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
az3737,alitalia,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
dl9422,delta air lines,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
ey7330,etihad airways,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
g35535,gol,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
kq1046,kenya airways,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
vs6854,virgin atlantic,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
kl1046,klm,active,2023-12-29t06:15:00.000,2023-12-29t06:19:00.000,2023-12-29 06:27:00,12,brs,ams,Shoulder hour flights
u22937,easyjet,active,2023-12-29t06:20:00.000,2023-12-29t06:20:00.000,2023-12-29 06:25:00,5,brs,krk,Shoulder hour flights
u22957,easyjet,active,2023-12-29t06:50:00.000,2023-12-29t07:02:00.000,2023-12-29 06:49:00,0,brs,bfs,Shoulder hour flights
u29001,easyjet,active,2023-12-29t05:45:00.000,2023-12-29t05:57:00.000,2023-12-29 05:54:00,10,brs,edi,Night hour departures
fr4129,ryanair,active,2023-12-30t06:00:00.000,2023-12-30t06:15:00.000,2023-12-30 06:18:00,19,brs,sof,Shoulder hour flights
u22875,easyjet,active,2023-12-30t06:00:00.000,2023-12-30t06:00:00.000,2023-12-30 06:11:00,12,brs,opo,Shoulder hour flights
u22883,easyjet,active,2023-12-30t06:00:00.000,2023-12-30t06:03:00.000,2023-12-30 06:16:00,17,brs,gva,Shoulder hour flights
x36628,tuifly,active,2023-12-30t06:05:00.000,2023-12-30t06:05:00.000,2023-12-30 06:14:00,9,brs,gva,Shoulder hour flights
u22713,easyjet,active,2023-12-30t06:05:00.000,2023-12-30t06:05:00.000,2023-12-30 06:05:00,0,brs,agp,Shoulder hour flights
